direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
,,1610466,"shell midstream partners, l.p.",1,0,0,0,20141031,jones rob l.,120919114065555,,male,
,,1610466,"shell midstream partners, l.p.",1,1,0,0,20141031,ward susan m,120919114065554,See Remarks,female,
,,1610466,"shell midstream partners, l.p.",0,1,0,0,20141031,smith alton g,120919114065553,"Vice President, Operations",male,
,,1610466,"shell midstream partners, l.p.",1,1,0,0,20141031,montana margaret c,120919114065548,See Remarks,female,
,,1610466,"shell midstream partners, l.p.",0,1,0,0,20141031,nichols kevin m,120919114065546,"Vice President, Commercial",male,
,,1610466,"shell midstream partners, l.p.",1,0,0,0,20141031,bender james j,120919114065541,,male,
,,1610466,"shell midstream partners, l.p.",0,1,0,0,20141103,joy michele f,120919114065889,See Remarks,female,
,,1610466,"shell midstream partners, l.p.",0,1,0,0,20141105,muratta lori m,120919114066653,See Remarks,female,
,,1610466,"shell midstream partners, l.p.",1,1,0,0,20141105,montana margaret c,120919114066659,See Remarks,female,
,,1610466,"shell midstream partners, l.p.",1,1,0,0,20141211,montana margaret c,120919114074414,See Remarks,female,
,,1610466,"shell midstream partners, l.p.",1,0,0,0,20151214,jones rob l.,89924315009760,,male,
,,1610466,"shell midstream partners, l.p.",1,0,0,0,20151214,montana margaret c,89924315009772,,female,
,,1610466,"shell midstream partners, l.p.",0,1,0,0,20151222,smith alton g,89924315010286,"Vice President, Operations",male,
,,1610466,"shell midstream partners, l.p.",0,1,0,0,20160225,joy michele f,89924316014422,See Remarks,female,
,,1610466,"shell midstream partners, l.p.",1,0,0,0,20160225,montana margaret c,89924316014423,,female,
,,1610466,"shell midstream partners, l.p.",0,1,0,0,20161115,muratta lori m,89924316033612,See Remarks,female,
,,1610466,"shell midstream partners, l.p.",1,0,0,0,20161115,montana margaret c,89924316033613,,female,
,,1610466,"shell midstream partners, l.p.",1,0,0,0,20170914,montana margaret c,89924317022055,,female,177412369.0
,,1610466,"shell midstream partners, l.p.",0,1,0,0,20180525,carsten shawn j.,89924318014016,Chief Financial Officer,male,223811781.0
,,1610466,"shell midstream partners, l.p.",1,0,0,0,20180629,frasier curtis r,89924318018726,,male,223811781.0
,,1610466,"shell midstream partners, l.p.",1,1,0,0,20190304,carsten shawn j.,89924319005758,See Remarks,male,223811781.0
,,1610466,"shell midstream partners, l.p.",1,0,0,0,20200305,bender james j,89924320007139,,male,233289537.0
,,1610466,"shell midstream partners, l.p.",1,0,0,0,20200305,jones rob l.,89924320007231,,male,233289537.0
,,1610466,"shell midstream partners, l.p.",0,1,0,0,20200316,muratta lori m,89924320008401,See Remarks,female,233289537.0
,,1610466,"shell midstream partners, l.p.",1,1,0,0,20200318,carsten shawn j.,89924320008887,See Remarks,male,233289537.0
,,1610466,"shell midstream partners, l.p.",0,1,0,0,20200320,muratta lori m,89924320009185,See Remarks,female,233289537.0
,,1610466,"shell midstream partners, l.p.",1,1,0,0,20210810,ledbetter steven,89924321032362,See Remarks,male,393289537.0
,,1610466,"shell midstream partners, l.p.",1,1,0,0,20210811,carsten shawn j.,89924321032528,See Remarks,male,393289537.0
,,1610466,"shell midstream partners, l.p.",0,1,0,0,20210817,guillory sean,89924321033348,"Vice President, Commercial",male,393289537.0
,,1610466,"shell midstream partners, l.p.",0,1,0,0,20221019,muratta lori m,89924322033805,See Remarks,female,393289537.0
,,1610466,"shell midstream partners, l.p.",1,1,0,0,20221019,ledbetter steven,89924322033802,See Remarks,male,393289537.0
,,1610466,"shell midstream partners, l.p.",0,1,0,0,20221019,guillory sean,89924322033801,See Remarks,male,393289537.0
,,1610466,"shell midstream partners, l.p.",1,0,0,0,20221019,bender james j,89924322033798,,male,393289537.0
,,1610466,"shell midstream partners, l.p.",1,1,0,0,20221019,carsten shawn j.,89924322033796,See Remarks,male,393289537.0
,,1610466,"shell midstream partners, l.p.",1,0,0,0,20221019,jones rob l.,89924322033803,,male,393289537.0
,,1610466,"shell midstream partners, l.p.",1,0,0,0,20221021,carlos fierro a,89924322033914,,male,393289537.0
