direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
3500.0,,1514281,"ag mortgage investment trust, inc.",1,0,0,0.0,20110706,linneman peter,117911011010661,,male,100.0
11500.0,,1514281,"ag mortgage investment trust, inc.",1,0,0,0.0,20110706,lamanna joseph,117911011010658,,male,100.0
40250.0,,1514281,"ag mortgage investment trust, inc.",1,1,0,0.0,20110706,angelo john m,117911011010664,Executive Chairman,male,100.0
12500.0,,1514281,"ag mortgage investment trust, inc.",1,1,0,0.0,20110706,lieberman jonathan,117911011010662,Chief Investment Officer,male,100.0
3500.0,,1514281,"ag mortgage investment trust, inc.",1,0,0,0.0,20110706,berger andrew l,117911011010660,,male,100.0
50000.0,,1514281,"ag mortgage investment trust, inc.",1,1,0,0.0,20110706,roberts david n,117911011010663,Chief Executive Officer,male,100.0
2500.0,,1514281,"ag mortgage investment trust, inc.",1,0,0,0.0,20110706,voss james m,117911011010659,,male,100.0
3901.0,,1514281,"ag mortgage investment trust, inc.",1,0,0,0.0,20111117,linneman peter,117911011015319,,male,10052854.0
11901.0,,1514281,"ag mortgage investment trust, inc.",1,0,0,0.0,20111117,lamanna joseph,117911011015320,,male,10052854.0
3901.0,,1514281,"ag mortgage investment trust, inc.",1,0,0,0.0,20111117,berger andrew l,117911011015317,,male,10052854.0
2901.0,,1514281,"ag mortgage investment trust, inc.",1,0,0,0.0,20111117,voss james m,117911011015318,,male,10052854.0
3273.0,,1514281,"ag mortgage investment trust, inc.",1,0,0,0.0,20120103,voss james m,118143112000100,,male,10009958.0
4273.0,,1514281,"ag mortgage investment trust, inc.",1,0,0,0.0,20120103,linneman peter,118143112000101,,male,10009958.0
4273.0,,1514281,"ag mortgage investment trust, inc.",1,0,0,0.0,20120103,berger andrew l,118143112000102,,male,10009958.0
12273.0,,1514281,"ag mortgage investment trust, inc.",1,0,0,0.0,20120103,lamanna joseph,118143112000103,,male,10009958.0
