direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
60038.0,,1037949,qwest communications international inc,1,0,0,0,20100105,alvarado linda g,123511010000016,,female,
70000.0,,1037949,qwest communications international inc,1,0,0,0,20100105,biggs charles l,123511010000017,,male,
64000.0,,1037949,qwest communications international inc,1,0,0,0,20100105,brooksher k dane,123511010000018,,male,
61766.0,,1037949,qwest communications international inc,1,0,0,0,20100105,hellman peter s,123511010000019,,male,
56750.0,27250.0,1037949,qwest communications international inc,1,0,0,0,20100105,hoover r david,123511010000020,,male,
59000.0,,1037949,qwest communications international inc,1,0,0,0,20100105,martin patrick j,123511010000021,,male,
84000.0,,1037949,qwest communications international inc,1,0,0,0,20100105,matthews caroline s,123511010000022,,female,
109000.0,690.0,1037949,qwest communications international inc,1,0,0,0,20100105,murdy wayne w,123511010000023,,male,
30500.0,,1037949,qwest communications international inc,1,0,0,0,20100105,roberts michael james,123511010000025,,male,
69000.0,,1037949,qwest communications international inc,1,0,0,0,20100105,unruh james a,123511010000026,,male,
62000.0,,1037949,qwest communications international inc,1,0,0,0,20100105,welters anthony,123511010000027,,male,
55250.0,,1037949,qwest communications international inc,1,0,0,0,20100105,murley jan l,123511010000028,,male,
518970.0,,1037949,qwest communications international inc,0,1,0,0,20100218,yost charles daniel,123511010000058,EVP-Mass Markets Organization,male,
871697.0,3696.0,1037949,qwest communications international inc,0,1,0,0,20100218,taylor teresa,123511010000057,EVP & COO,female,
747938.0,1861.0,1037949,qwest communications international inc,0,1,0,0,20100218,baer richard n,123511010000055,"Executive VP, General Counsel",male,
282663.0,,1037949,qwest communications international inc,0,1,0,0,20100218,ancell christopher k,123511010000054,Exec VP-Business Markets Group,male,
176418.0,,1037949,qwest communications international inc,0,1,0,0,20100218,johnston r. william,123511010000056,Senior VP and Controller,male,
3032953.0,20608.0,1037949,qwest communications international inc,1,1,0,0,20100309,mueller edward a,123511010000081,Chairman & CEO,male,
924972.0,1891.0,1037949,qwest communications international inc,0,1,0,0,20100309,baer richard n,123511010000082,"Executive VP, General Counsel",male,
1029391.0,15171.0,1037949,qwest communications international inc,0,1,0,0,20100309,euteneuer joseph j,123511010000083,Executive VP & CFO,male,
1069472.0,3758.0,1037949,qwest communications international inc,0,1,0,0,20100309,taylor teresa,123511010000084,EVP & COO,female,
660613.0,,1037949,qwest communications international inc,0,1,0,0,20100309,yost charles daniel,123511010000085,EVP-Mass Markets Organization,male,
416576.0,,1037949,qwest communications international inc,0,1,0,0,20100309,ancell christopher k,123511010000086,Exec VP-Business Markets Group,male,
225597.0,,1037949,qwest communications international inc,0,1,0,0,20100309,johnston r. william,123511010000087,Senior VP and Controller,male,
,,1037949,qwest communications international inc,1,0,0,0,20100316,murdy wayne w,123511010000103,,male,
,,1037949,qwest communications international inc,1,0,0,0,20100316,welters anthony,123511010000106,,male,
,,1037949,qwest communications international inc,1,0,0,0,20100316,unruh james a,123511010000105,,male,
,,1037949,qwest communications international inc,1,0,0,0,20100316,matthews caroline s,123511010000102,,female,
,,1037949,qwest communications international inc,1,0,0,0,20100316,roberts michael james,123511010000104,,male,
,,1037949,qwest communications international inc,1,0,0,0,20100316,hoover r david,123511010000100,,male,
,,1037949,qwest communications international inc,1,0,0,0,20100316,hellman peter s,123511010000099,,male,
,,1037949,qwest communications international inc,1,0,0,0,20100316,brooksher k dane,123511010000098,,male,
,,1037949,qwest communications international inc,1,0,0,0,20100316,biggs charles l,123511010000097,,male,
,,1037949,qwest communications international inc,1,0,0,0,20100316,martin patrick j,123511010000101,,male,
,,1037949,qwest communications international inc,1,0,0,0,20100402,brooksher k dane,123511010000109,,male,
,,1037949,qwest communications international inc,1,0,0,0,20100402,hoover r david,123511010000110,,male,
,,1037949,qwest communications international inc,1,0,0,0,20100402,martin patrick j,123511010000111,,male,
,,1037949,qwest communications international inc,1,0,0,0,20100402,roberts michael james,123511010000112,,male,
,,1037949,qwest communications international inc,1,0,0,0,20100402,unruh james a,123511010000113,,male,
,,1037949,qwest communications international inc,1,0,0,0,20100402,welters anthony,123511010000114,,male,
,,1037949,qwest communications international inc,1,0,0,0,20100615,welters anthony,123511010000162,,male,1736229071.0
,,1037949,qwest communications international inc,1,0,0,0,20100615,unruh james a,123511010000161,,male,1736229071.0
,,1037949,qwest communications international inc,1,0,0,0,20100615,roberts michael james,123511010000160,,male,1736229071.0
,,1037949,qwest communications international inc,1,0,0,0,20100615,murdy wayne w,123511010000159,,male,1736229071.0
,,1037949,qwest communications international inc,1,0,0,0,20100615,matthews caroline s,123511010000158,,female,1736229071.0
,,1037949,qwest communications international inc,1,0,0,0,20100615,hoover r david,123511010000156,,male,1736229071.0
,,1037949,qwest communications international inc,1,0,0,0,20100615,hellman peter s,123511010000155,,male,1736229071.0
,,1037949,qwest communications international inc,1,0,0,0,20100615,brooksher k dane,123511010000154,,male,1736229071.0
,,1037949,qwest communications international inc,1,0,0,0,20100615,biggs charles l,123511010000153,,male,1736229071.0
,,1037949,qwest communications international inc,1,0,0,0,20100615,martin patrick j,123511010000157,,male,1736229071.0
,,1037949,qwest communications international inc,1,0,0,0,20100701,welters anthony,123511010000171,,male,1736229071.0
,,1037949,qwest communications international inc,1,0,0,0,20100701,unruh james a,123511010000170,,male,1736229071.0
,,1037949,qwest communications international inc,1,0,0,0,20100701,roberts michael james,123511010000169,,male,1736229071.0
,,1037949,qwest communications international inc,1,0,0,0,20100701,hoover r david,123511010000167,,male,1736229071.0
,,1037949,qwest communications international inc,1,0,0,0,20100701,brooksher k dane,123511010000166,,male,1736229071.0
,,1037949,qwest communications international inc,1,0,0,0,20100701,martin patrick j,123511010000168,,male,1736229071.0
396373.0,,1037949,qwest communications international inc,0,1,0,0,20100907,ancell christopher k,123511010000183,Exec VP-Business Markets Group,male,1739265497.0
1022503.0,3805.0,1037949,qwest communications international inc,0,1,0,0,20100907,taylor teresa,123511010000184,EVP & COO,female,1739265497.0
963788.0,15563.0,1037949,qwest communications international inc,0,1,0,0,20100914,euteneuer joseph j,123511010000187,Executive VP & CFO,male,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20100928,murdy wayne w,123511010000200,,male,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20100928,welters anthony,123511010000203,,male,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20100928,unruh james a,123511010000202,,male,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20100928,matthews caroline s,123511010000199,,female,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20100928,roberts michael james,123511010000201,,male,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20100928,hoover r david,123511010000197,,male,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20100928,biggs charles l,123511010000194,,male,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20100928,brooksher k dane,123511010000195,,male,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20100928,martin patrick j,123511010000198,,male,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20100928,hellman peter s,123511010000196,,male,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20101004,brooksher k dane,123511010000206,,male,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20101004,hoover r david,123511010000207,,male,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20101004,martin patrick j,123511010000208,,male,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20101004,roberts michael james,123511010000209,,male,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20101004,unruh james a,123511010000210,,male,1739265497.0
,,1037949,qwest communications international inc,1,0,0,0,20101004,welters anthony,123511010000211,,male,1739265497.0
443373.0,,1037949,qwest communications international inc,0,1,0,0,20101021,ancell christopher k,123511010000216,Exec VP-Business Markets Group,male,1739265497.0
20250.0,,1037949,qwest communications international inc,1,0,0,0,20101221,welters anthony,123511010000250,,male,1742716118.0
,,1037949,qwest communications international inc,1,0,0,0,20101221,unruh james a,123511010000249,,male,1742716118.0
,,1037949,qwest communications international inc,1,0,0,0,20101221,roberts michael james,123511010000248,,male,1742716118.0
,,1037949,qwest communications international inc,1,0,0,0,20101221,matthews caroline s,123511010000246,,female,1742716118.0
,,1037949,qwest communications international inc,1,0,0,0,20101221,murdy wayne w,123511010000247,,male,1742716118.0
,,1037949,qwest communications international inc,1,0,0,0,20101221,hoover r david,123511010000244,,male,1742716118.0
,,1037949,qwest communications international inc,1,0,0,0,20101221,biggs charles l,123511010000241,,male,1742716118.0
,,1037949,qwest communications international inc,1,0,0,0,20101221,brooksher k dane,123511010000242,,male,1742716118.0
,,1037949,qwest communications international inc,1,0,0,0,20101221,martin patrick j,123511010000245,,male,1742716118.0
,,1037949,qwest communications international inc,1,0,0,0,20101221,hellman peter s,123511010000243,,male,1742716118.0
5217189.0,21296.0,1037949,qwest communications international inc,1,1,0,0,20101222,mueller edward a,123511010000252,Chairman & CEO,male,1742716118.0
1784094.0,1950.0,1037949,qwest communications international inc,0,1,0,0,20101222,baer richard n,123511010000253,"Executive VP, General Counsel",male,1742716118.0
1808029.0,15676.0,1037949,qwest communications international inc,0,1,0,0,20101222,euteneuer joseph j,123511010000254,Executive VP & CFO,male,1742716118.0
1181904.0,,1037949,qwest communications international inc,0,1,0,0,20101222,yost charles daniel,123511010000256,EVP-Mass Markets Organization,male,1742716118.0
863374.0,,1037949,qwest communications international inc,0,1,0,0,20101222,ancell christopher k,123511010000257,Exec VP-Business Markets Group,male,1742716118.0
465527.0,,1037949,qwest communications international inc,0,1,0,0,20101222,johnston r. william,123511010000258,Senior VP and Controller,male,1742716118.0
2102516.0,3884.0,1037949,qwest communications international inc,0,1,0,0,20101222,taylor teresa,123511010000255,EVP & COO,female,1742716118.0
62500.0,,1037949,qwest communications international inc,1,0,0,0,20110104,murley jan l,123511011000030,,male,1764000000.0
116250.0,690.0,1037949,qwest communications international inc,1,0,0,0,20110104,murdy wayne w,123511011000025,,male,1764000000.0
50500.0,,1037949,qwest communications international inc,1,0,0,0,20110104,welters anthony,123511011000029,,male,1764000000.0
76250.0,,1037949,qwest communications international inc,1,0,0,0,20110104,unruh james a,123511011000028,,male,1764000000.0
37750.0,,1037949,qwest communications international inc,1,0,0,0,20110104,roberts michael james,123511011000027,,male,1764000000.0
91250.0,,1037949,qwest communications international inc,1,0,0,0,20110104,matthews caroline s,123511011000024,,female,1764000000.0
64000.0,27250.0,1037949,qwest communications international inc,1,0,0,0,20110104,hoover r david,123511011000022,,male,1764000000.0
69016.0,,1037949,qwest communications international inc,1,0,0,0,20110104,hellman peter s,123511011000021,,male,1764000000.0
71250.0,,1037949,qwest communications international inc,1,0,0,0,20110104,brooksher k dane,123511011000020,,male,1764000000.0
77250.0,,1037949,qwest communications international inc,1,0,0,0,20110104,biggs charles l,123511011000019,,male,1764000000.0
66250.0,,1037949,qwest communications international inc,1,0,0,0,20110104,martin patrick j,123511011000023,,male,1764000000.0
,,1037949,qwest communications international inc,1,0,0,0,20110301,welters anthony,123511011000085,,male,1765304139.0
,,1037949,qwest communications international inc,1,0,0,0,20110301,unruh james a,123511011000084,,male,1765304139.0
,,1037949,qwest communications international inc,1,0,0,0,20110301,roberts michael james,123511011000083,,male,1765304139.0
,,1037949,qwest communications international inc,1,0,0,0,20110301,matthews caroline s,123511011000081,,female,1765304139.0
,,1037949,qwest communications international inc,1,0,0,0,20110301,murdy wayne w,123511011000082,,male,1765304139.0
,,1037949,qwest communications international inc,1,0,0,0,20110301,hoover r david,123511011000079,,male,1765304139.0
,,1037949,qwest communications international inc,1,0,0,0,20110301,hellman peter s,123511011000078,,male,1765304139.0
,,1037949,qwest communications international inc,1,0,0,0,20110301,brooksher k dane,123511011000077,,male,1765304139.0
,,1037949,qwest communications international inc,1,0,0,0,20110301,biggs charles l,123511011000076,,male,1765304139.0
,,1037949,qwest communications international inc,1,0,0,0,20110301,martin patrick j,123511011000080,,male,1765304139.0
