direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
21000.0,0.0,749872,barry r g corp /oh/,0,0,0,1.0,20100127,lautzenhiser roger e,120919110004923,,male,
43370.0,0.0,749872,barry r g corp /oh/,1,0,0,0.0,20100203,stan edward m,120919110006511,,male,
23663.0,0.0,749872,barry r g corp /oh/,1,0,0,0.0,20100210,lauer david p,120919110008146,,male,
380286.0,14905.0,749872,barry r g corp /oh/,1,0,0,0.0,20100211,zacks gordon,120919110008643,,male,
26249.0,0.0,749872,barry r g corp /oh/,0,1,0,0.0,20100212,evans glenn d,120919110009057,Sr VP Sourcing & Logistics,male,
15787.0,0.0,749872,barry r g corp /oh/,0,1,0,0.0,20100212,ibarra jose g.,120919110009059,Sr VP - Finance and CFO,male,
33055.0,0.0,749872,barry r g corp /oh/,0,1,0,0.0,20100218,evans glenn d,120919110010465,Sr VP Sourcing & Logistics,male,
3000.0,0.0,749872,barry r g corp /oh/,1,0,0,0.0,20100223,dipaolo nicholas p,120919110011474,,male,
455.0,0.0,749872,barry r g corp /oh/,0,1,0,0.0,20100305,konecki thomas,120919110015041,President - Private Brands,male,
0.0,0.0,749872,barry r g corp /oh/,0,1,0,0.0,20100311,konecki thomas,120919110016345,President - Private Brands,male,
379786.0,14905.0,749872,barry r g corp /oh/,1,0,0,0.0,20100312,zacks gordon,120919110016625,,male,
16000.0,0.0,749872,barry r g corp /oh/,0,0,0,1.0,20100316,lautzenhiser roger e,120919110017280,,male,
374786.0,14905.0,749872,barry r g corp /oh/,1,0,0,0.0,20100405,zacks gordon,120919110020760,,male,
382286.0,14905.0,749872,barry r g corp /oh/,1,0,0,0.0,20100507,zacks gordon,120919110026171,,male,
26550.0,0.0,749872,barry r g corp /oh/,1,0,0,0.0,20100507,weinberg harvey a,120919110026174,,male,
338253.0,0.0,749872,barry r g corp /oh/,1,0,0,0.0,20100507,lehman thomas m von,120919110026179,,male,
37171.0,3000.0,749872,barry r g corp /oh/,1,0,0,0.0,20100507,dipaolo nicholas p,120919110026185,,male,
0.0,0.0,749872,barry r g corp /oh/,1,0,0,0.0,20100517,weinberg harvey a,120919110028341,,male,
0.0,0.0,749872,barry r g corp /oh/,1,0,0,0.0,20100517,nichols david l,120919110028331,,male,
0.0,0.0,749872,barry r g corp /oh/,1,0,0,0.0,20100517,zacks gordon,120919110028336,,male,
0.0,0.0,749872,barry r g corp /oh/,1,0,0,0.0,20100517,stan edward m,120919110028344,,male,
0.0,0.0,749872,barry r g corp /oh/,1,0,0,0.0,20100517,dipaolo nicholas p,120919110028335,,male,
0.0,0.0,749872,barry r g corp /oh/,1,0,0,0.0,20100517,lehman thomas m von,120919110028326,,male,
0.0,0.0,749872,barry r g corp /oh/,1,0,0,0.0,20100517,lauer david p,120919110028328,,male,
0.0,0.0,749872,barry r g corp /oh/,1,0,0,0.0,20100517,page janice e,120919110028333,,female,
33055.0,0.0,749872,barry r g corp /oh/,0,1,0,0.0,20100602,evans glenn d,120919110031603,Sr VP Sourcing & Logistics,male,
15787.0,0.0,749872,barry r g corp /oh/,0,1,0,0.0,20100602,ibarra jose g.,120919110031610,Sr VP - Finance and CFO,male,
26335.0,0.0,749872,barry r g corp /oh/,0,1,0,0.0,20100617,tunney greg,120919110034755,President and CEO,male,
37193.0,0.0,749872,barry r g corp /oh/,0,1,0,0.0,20100823,evans glenn d,120919110043698,Sr VP Sourcing & Logistics,male,
42529.0,0.0,749872,barry r g corp /oh/,0,1,0,0.0,20100823,tunney greg,120919110043691,President and CEO,male,
2648.0,0.0,749872,barry r g corp /oh/,0,1,0,0.0,20100823,konecki thomas,120919110043692,President - Private Brands,male,
2789.0,0.0,749872,barry r g corp /oh/,0,1,0,0.0,20100823,ackard gregory a.,120919110043693,Sr VP of Sales,male,
