direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
66129.0,803.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100105,chaudhri javade,122837910000001,Executive VP & General Counsel,male,246507865.0
339500.0,59844.0,1032208,sempra energy,1.0,1.0,0.0,0.0,20100105,felsinger donald e,122837910000002,Chairman and CEO,male,246507865.0
37304.0,1436.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100105,householder joseph a,122837910000003,Senior VP and Controller,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100105,knight jessie j jr,122837910000004,Executive Vice President,female,246507865.0
36452.0,6989.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100105,mcmonagle charles a,122837910000005,Senior VP and Treasurer,male,246507865.0
20793.0,14283.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100105,rowland g joyce,122837910000006,Senior V.P.,male,246507865.0
241878.0,6714.0,1032208,sempra energy,1.0,1.0,0.0,0.0,20100105,schmale neal e,122837910000007,President and COO,male,246507865.0
108389.0,1747.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100105,snell mark a,122837910000008,Executive V.P. and C.F.O.,male,246507865.0
12676.0,14283.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100108,rowland g joyce,122837910000009,Senior V.P.,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,0.0,0.0,0.0,20100120,schenk lynn,122837910000019,,female,246507865.0
0.0,0.0,1032208,sempra energy,1.0,0.0,0.0,0.0,20100120,rutledge william p,122837910000026,,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100120,snell mark a,122837910000025,Executive V.P. and C.F.O.,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,1.0,0.0,0.0,20100120,schmale neal e,122837910000024,President and COO,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100120,knight jessie j jr,122837910000023,Executive Vice President,female,246507865.0
0.0,0.0,1032208,sempra energy,1.0,1.0,0.0,0.0,20100120,felsinger donald e,122837910000021,Chairman and CEO,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100120,chaudhri javade,122837910000020,Executive VP & General Counsel,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100120,householder joseph a,122837910000022,Senior VP and Controller,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,0.0,0.0,0.0,20100120,godbold wilford d jr,122837910000014,,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,0.0,0.0,0.0,20100120,sacristan carlos ruiz,122837910000017,,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,0.0,0.0,0.0,20100120,ouchi william g,122837910000016,,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,0.0,0.0,0.0,20100120,collato richard a,122837910000013,,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,0.0,0.0,0.0,20100120,brocksmith james g jr,122837910000012,,male,246507865.0
38591.0,0.0,1032208,sempra energy,1.0,0.0,0.0,0.0,20100120,newman richard g,122837910000011,,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,0.0,0.0,0.0,20100120,rusnack william c,122837910000018,,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,0.0,0.0,0.0,20100120,jones william d /ca/,122837910000015,,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,1.0,0.0,0.0,20100202,schmale neal e,122837910000032,President and COO,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100202,householder joseph a,122837910000029,Senior VP and Controller,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100202,snell mark a,122837910000033,Executive V.P. and C.F.O.,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,1.0,0.0,0.0,20100202,felsinger donald e,122837910000028,Chairman and CEO,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100202,knight jessie j jr,122837910000030,Executive Vice President,female,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100202,chaudhri javade,122837910000027,Executive VP & General Counsel,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100202,rowland g joyce,122837910000031,Senior V.P.,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100217,chaudhri javade,122837910000034,Executive VP & General Counsel,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,1.0,0.0,0.0,20100217,felsinger donald e,122837910000035,Chairman and CEO,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100217,householder joseph a,122837910000036,Senior VP and Controller,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100217,knight jessie j jr,122837910000037,Executive Vice President,female,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100217,rowland g joyce,122837910000038,Senior V.P.,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,1.0,0.0,0.0,20100217,schmale neal e,122837910000039,President and COO,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100217,snell mark a,122837910000040,Executive V.P. and C.F.O.,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100302,snell mark a,122837910000046,Executive V.P. and C.F.O.,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,1.0,0.0,0.0,20100302,schmale neal e,122837910000045,President and COO,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100302,knight jessie j jr,122837910000044,Executive Vice President,female,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100302,householder joseph a,122837910000043,Senior VP and Controller,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,1.0,0.0,0.0,20100302,felsinger donald e,122837910000042,Chairman and CEO,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100302,chaudhri javade,122837910000041,Executive VP & General Counsel,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100316,mcmonagle charles a,122837910000052,Senior VP and Treasurer,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100316,rowland g joyce,122837910000053,Senior V.P.,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,1.0,0.0,0.0,20100316,schmale neal e,122837910000054,President and COO,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100316,chaudhri javade,122837910000048,Executive VP & General Counsel,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,1.0,0.0,0.0,20100316,felsinger donald e,122837910000049,Chairman and CEO,male,246507865.0
35731.0,1485.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100316,householder joseph a,122837910000050,Senior VP and Controller,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100316,knight jessie j jr,122837910000051,Executive Vice President,female,246507865.0
107170.0,1811.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100316,snell mark a,122837910000055,Executive V.P. and C.F.O.,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100329,snell mark a,122837910000063,Executive V.P. and C.F.O.,male,246507865.0
0.0,0.0,1032208,sempra energy,1.0,1.0,0.0,0.0,20100329,schmale neal e,122837910000062,President and COO,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100329,rowland g joyce,122837910000061,Senior V.P.,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100329,knight jessie j jr,122837910000060,Executive Vice President,female,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100329,householder joseph a,122837910000059,Senior VP and Controller,male,246507865.0
0.0,0.0,1032208,sempra energy,0.0,1.0,0.0,0.0,20100329,chaudhri javade,122837910000057,Executive VP & General Counsel,male,246507865.0
