direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
116797.0,0.0,1278021,marketaxess holdings inc,0,1,0.0,0.0,20100104,themelis nicholas,120919110000441,Chief Information Officer,male,
323531.0,0.0,1278021,marketaxess holdings inc,0,1,0.0,0.0,20100120,millet t kelley,120919110004089,President,male,
154253.0,0.0,1278021,marketaxess holdings inc,0,1,0.0,0.0,20100120,rucker james n b,120919110004090,Chief Financial Officer,male,
162894.0,0.0,1278021,marketaxess holdings inc,0,1,0.0,0.0,20100120,themelis nicholas,120919110004091,Chief Information Officer,male,
1603805.0,193077.0,1278021,marketaxess holdings inc,1,1,0.0,0.0,20100120,mcvey richard m,120919110004088,Chairman & CEO,male,
153690.0,0.0,1278021,marketaxess holdings inc,0,1,0.0,0.0,20100203,rucker james n b,120919110006594,Chief Financial Officer,male,
1571197.0,193077.0,1278021,marketaxess holdings inc,1,1,0.0,0.0,20100203,mcvey richard m,120919110006595,Chairman & CEO,male,
159895.0,0.0,1278021,marketaxess holdings inc,0,1,0.0,0.0,20100203,themelis nicholas,120919110006596,Chief Information Officer,male,
144895.0,0.0,1278021,marketaxess holdings inc,0,1,0.0,0.0,20100226,themelis nicholas,120919110012751,Chief Information Officer,male,
152565.0,0.0,1278021,marketaxess holdings inc,0,1,0.0,0.0,20100303,rucker james n b,120919110014060,Chief Financial Officer,male,
1551197.0,193077.0,1278021,marketaxess holdings inc,1,1,0.0,0.0,20100305,mcvey richard m,120919110015046,Chairman & CEO,male,
0.0,0.0,1278021,marketaxess holdings inc,1,1,0.0,0.0,20100423,mcvey richard m,120919110023536,Chairman & CEO,male,
325531.0,0.0,1278021,marketaxess holdings inc,1,1,0.0,0.0,20100526,millet t kelley,120919110030581,President,male,
4000.0,0.0,1278021,marketaxess holdings inc,1,0,0.0,0.0,20100526,burkhardt roger,120919110030651,,male,
318031.0,0.0,1278021,marketaxess holdings inc,1,1,0.0,0.0,20100603,millet t kelley,120919110031962,President,male,
48280.0,0.0,1278021,marketaxess holdings inc,0,1,0.0,0.0,20100702,delise antonio l,120919110037105,Chief Financial Officer,male,
30826.0,0.0,1278021,marketaxess holdings inc,1,0,0.0,0.0,20100803,gomach david g,120919110040931,,male,
9101.0,0.0,1278021,marketaxess holdings inc,1,0,0.0,0.0,20100803,hernandez carlos mauricio,120919110040936,,male,
4923.0,0.0,1278021,marketaxess holdings inc,1,0,0.0,0.0,20100803,brown-hruska sharon,120919110040906,,female,
25826.0,0.0,1278021,marketaxess holdings inc,1,0,0.0,0.0,20100803,casper stephen p,120919110040930,,male,
17826.0,4000.0,1278021,marketaxess holdings inc,1,0,0.0,0.0,20100803,burkhardt roger,120919110040913,,male,
25826.0,0.0,1278021,marketaxess holdings inc,1,0,0.0,0.0,20100803,hersch ronald m,120919110040940,,male,
679376.0,0.0,1278021,marketaxess holdings inc,1,1,0.0,0.0,20100803,mcvey richard m,120919110040944,Chairman & CEO,male,
25826.0,0.0,1278021,marketaxess holdings inc,1,0,0.0,0.0,20100803,rohatyn nicolas s,120919110040947,,male,
25826.0,0.0,1278021,marketaxess holdings inc,1,0,0.0,0.0,20100803,steinhardt john,120919110040949,,male,
28533.0,0.0,1278021,marketaxess holdings inc,1,0,0.0,0.0,20100803,markowitz jerome s,120919110040941,,male,
305587.0,0.0,1278021,marketaxess holdings inc,1,1,0.0,0.0,20101005,millet t kelley,120919110049468,President,male,
152565.0,0.0,1278021,marketaxess holdings inc,0,1,0.0,0.0,20101105,rucker james n b,120919110053483,See Remarks,male,
599376.0,0.0,1278021,marketaxess holdings inc,1,1,0.0,0.0,20101112,mcvey richard m,120919110054849,Chairman & CEO,male,
204006.0,0.0,1278021,marketaxess holdings inc,0,1,0.0,0.0,20101112,rucker james n b,120919110054850,See remarks below.,male,
119895.0,0.0,1278021,marketaxess holdings inc,0,1,0.0,0.0,20101115,themelis nicholas,120919110055030,Chief Information Officer,male,
14437.0,0.0,1278021,marketaxess holdings inc,1,0,0.0,0.0,20101124,markowitz jerome s,120919110056899,,male,
