direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
6000.74,0.0,1350869,clough global opportunities fund,1,0,0,0,20100204,boynton andrew c,132316810000001,,male,
72133.0,0.0,1350869,clough global opportunities fund,0,0,0,1,20100319,clough charles jr,129940610000001,,male,
3328.0,0.0,1350869,clough global opportunities fund,1,0,0,0,20100729,boynton andrew c,132316810000004,,male,
76133.0,0.0,1350869,clough global opportunities fund,0,0,0,1,20101014,clough charles jr,129940610000004,,male,
0.0,0.0,1350869,clough global opportunities fund,0,0,0,1,20120119,boynton andrew c,132316812000001,,male,
5921.81,0.0,1350869,clough global opportunities fund,1,0,0,0,20120507,crescenzi adam d,135086912000001,,male,
85033.0,0.0,1350869,clough global opportunities fund,0,0,0,1,20121011,clough charles jr,129940612000001,,male,
97033.0,0.0,1350869,clough global opportunities fund,0,0,0,1,20121018,clough charles jr,129940612000002,,male,
99788.0,0.0,1350869,clough global opportunities fund,0,0,0,1,20121024,clough charles jr,129990312000001,,male,
390.0,0.0,1350869,clough global opportunities fund,0,0,0,1,20130507,versaci vincent w,157246513000004,,male,
1390.0,0.0,1350869,clough global opportunities fund,0,0,0,1,20131227,canty james edward,129857813000005,,male,
2421.818,0.0,1350869,clough global opportunities fund,0,0,0,1,20140207,crescenzi adam d,129926714000001,,male,
405.818,0.0,1350869,clough global opportunities fund,0,0,0,1,20140730,crescenzi adam d,129926714000002,,male,
7175.0,0.0,1350869,clough global opportunities fund,0,0,0,1,20150303,rantzow richard carl,129881215000005,,male,
0.0,0.0,1350869,clough global opportunities fund,0,0,0,1,20150513,rantzow richard carl,129881215000010,,male,
