direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
0.0,0.0,896726,geoglobal resources inc.,0,1,0,0,20100601,miller paul blair,148625210000002,Executive Officer,male,
0.0,0.0,896726,geoglobal resources inc.,1,0,0,0,20100917,hudson michael j,128725010000001,,male,
0.0,0.0,896726,geoglobal resources inc.,1,0,0,0,20100917,smith peter reginald,127675810000001,,male,
0.0,0.0,896726,geoglobal resources inc.,1,0,0,0,20100917,peters brent james,124493410000001,,male,
0.0,0.0,896726,geoglobal resources inc.,1,0,0,0,20100917,conklin david daniel,142029010000001,,male,
0.0,0.0,896726,geoglobal resources inc.,1,0,0,0,20100917,poddar anoop,150128810000002,,male,
40000.0,0.0,896726,geoglobal resources inc.,1,1,0,0,20101118,miller paul blair,148625210000003,President and CEO,male,
0.0,0.0,896726,geoglobal resources inc.,1,1,0,0,20110128,miller paul blair,148625211000001,President and CEO,male,
0.0,0.0,896726,geoglobal resources inc.,1,0,0,0,20110128,roy jean paul,126084611000001,,male,
0.0,0.0,896726,geoglobal resources inc.,0,1,0,0,20110128,kent allan j,124287711000001,VP of Finance,male,
0.0,0.0,896726,geoglobal resources inc.,0,1,0,0,20110128,karkera sunil,149868511000001,Chief Financial Officer,male,
32286000.0,0.0,896726,geoglobal resources inc.,1,0,1,0,20110316,roy jean paul,145237411000003,,male,
32251000.0,0.0,896726,geoglobal resources inc.,1,0,1,0,20110318,roy jean paul,145237411000004,,male,
32201000.0,0.0,896726,geoglobal resources inc.,1,0,1,0,20110406,roy jean paul,145237411000005,,male,
31941000.0,0.0,896726,geoglobal resources inc.,1,0,1,0,20110406,roy jean paul,145237411000006,,male,
31880800.0,0.0,896726,geoglobal resources inc.,1,0,1,0,20110407,roy jean paul,145237411000007,,male,
31760800.0,0.0,896726,geoglobal resources inc.,1,0,1,0,20110411,roy jean paul,145237411000008,,male,
31735600.0,0.0,896726,geoglobal resources inc.,1,0,1,0,20110411,roy jean paul,145237411000009,,male,
31730600.0,0.0,896726,geoglobal resources inc.,1,0,1,0,20110413,roy jean paul,145237411000010,,male,
31729991.0,0.0,896726,geoglobal resources inc.,0,0,1,0,20110418,roy jean paul,145237411000011,,male,
0.0,0.0,896726,geoglobal resources inc.,1,0,0,0,20110613,hudson michael j,128725011000001,,male,
0.0,0.0,896726,geoglobal resources inc.,1,0,0,0,20110613,conklin david daniel,142029011000001,,male,
0.0,0.0,896726,geoglobal resources inc.,1,0,0,0,20110613,poddar anoop,150128811000001,,male,
0.0,0.0,896726,geoglobal resources inc.,0,1,0,0,20110620,kent allan j,124287711000003,VP of Finance,male,
25259991.0,0.0,896726,geoglobal resources inc.,1,0,1,0,20110708,roy jean paul,145237411000025,,male,
225000.0,0.0,896726,geoglobal resources inc.,0,1,0,0,20110718,leggett miles,151844211000002,VP of Exploration,male,
22419991.0,0.0,896726,geoglobal resources inc.,0,0,1,0,20110920,roy jean paul,145237411000026,,male,82746933.0
0.0,0.0,896726,geoglobal resources inc.,1,0,0,0,20120118,marani ohad,153971512000003,,male,82746933.0
49207118.0,0.0,896726,geoglobal resources inc.,0,0,1,0,20120402,israel land development company- energy ltd.,121390012001600,,male,101749572.0
0.0,0.0,896726,geoglobal resources inc.,1,0,0,0,20120621,cohen eli eliyahu,155278312000002,,female,101749572.0
0.0,0.0,896726,geoglobal resources inc.,0,1,0,0,20120702,karkera sunil,151844212000003,CFO,male,101749572.0
0.0,0.0,896726,geoglobal resources inc.,1,1,0,0,20120702,miller paul blair,151844212000002,President & CEO,male,101749572.0
0.0,0.0,896726,geoglobal resources inc.,0,1,0,0,20120702,leggett miles,151844212000001,VP of Exploration,male,101749572.0
4075000.0,0.0,896726,geoglobal resources inc.,0,1,0,0,20120824,kent allan j,124287712000001,VP of Finance,male,101749572.0
18344991.0,0.0,896726,geoglobal resources inc.,0,0,1,0,20120828,roy jean paul,145237412000001,,male,101749572.0
49206118.0,0.0,896726,geoglobal resources inc.,0,0,1,0,20121128,israel land development company- energy ltd.,121390012006490,,male,138343.051
18174888.0,0.0,896726,geoglobal resources inc.,0,0,1,0,20121129,roy jean paul,145237412000002,,male,138343.051
48760595.0,0.0,896726,geoglobal resources inc.,0,0,1,0,20121218,israel land development company- energy ltd.,121390012006850,,male,138343.051
48646645.0,0.0,896726,geoglobal resources inc.,0,0,1,0,20121219,israel land development company- energy ltd.,121390012006882,,male,138343.051
48589064.0,0.0,896726,geoglobal resources inc.,0,0,1,0,20121226,israel land development company- energy ltd.,121390012006973,,male,138343.051
