direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
17201.0,0.0,817720,synaptics inc,0,1,0,0.0,20100106,garg gopal k,120919110001926,Senior Vice President,male,
0.0,0.0,817720,synaptics inc,1,0,0,0.0,20100127,geeslin keith,120919110005122,,male,
0.0,0.0,817720,synaptics inc,1,0,0,0.0,20100127,sanquini richard l,120919110005124,,male,
0.0,0.0,817720,synaptics inc,0,1,0,0.0,20100127,bayless kathleen a,120919110005125,"CFO, Secretary & Treasurer",female,
0.0,0.0,817720,synaptics inc,0,1,0,0.0,20100127,long david b,120919110005126,VP of WW Sales,male,
0.0,0.0,817720,synaptics inc,0,1,0,0.0,20100127,montalbo joseph d,120919110005128,Senior Vice President,male,
781.0,0.0,817720,synaptics inc,1,0,0,0.0,20100202,buchanan jeffrey d,120919110006262,,male,
15637.0,0.0,817720,synaptics inc,0,1,0,0.0,20100203,garg gopal k,120919110006515,Senior Vice President,male,
33492.0,0.0,817720,synaptics inc,0,1,0,0.0,20100203,knittel russell j,120919110006520,Executive Vice President,male,
9439.0,0.0,817720,synaptics inc,1,1,0,0.0,20100203,tiernan thomas j,120919110006526,President and CEO,male,
8186.0,0.0,817720,synaptics inc,0,1,0,0.0,20100203,vena mark n,120919110006531,Vice President,male,
5895.0,0.0,817720,synaptics inc,0,1,0,0.0,20100203,wong hing chung,120919110006534,Vice President of Operations,male,
164448.0,257128.0,817720,synaptics inc,1,0,0,0.0,20100226,lee francis f,120919110012794,,male,
120564.0,6000.0,817720,synaptics inc,1,0,0,0.0,20100303,lee francis f,120919110014205,,male,
110564.0,6000.0,817720,synaptics inc,1,0,0,0.0,20100318,lee francis f,120919110017907,,male,
100564.0,6000.0,817720,synaptics inc,1,0,0,0.0,20100401,lee francis f,120919110019888,,male,
95564.0,221377.0,817720,synaptics inc,1,0,0,0.0,20100409,lee francis f,120919110021801,,male,
90564.0,221377.0,817720,synaptics inc,1,0,0,0.0,20100416,lee francis f,120919110022652,,male,
9439.0,0.0,817720,synaptics inc,1,1,0,0.0,20100421,tiernan thomas j,120919110023207,President and CEO,male,
85564.0,221377.0,817720,synaptics inc,1,0,0,0.0,20100423,lee francis f,120919110023560,,male,
781.0,0.0,817720,synaptics inc,1,0,0,0.0,20100429,buchanan jeffrey d,120919110024405,,male,
0.0,0.0,817720,synaptics inc,0,1,0,0.0,20100429,vena mark n,120919110024410,Vice President,male,
0.0,0.0,817720,synaptics inc,1,0,0,0.0,20100429,chan nelson c,120919110024414,,male,
82422.0,221377.0,817720,synaptics inc,1,0,0,0.0,20100430,lee francis f,120919110024608,,male,
14074.0,0.0,817720,synaptics inc,0,1,0,0.0,20100504,garg gopal k,120919110025199,Senior Vice President,male,
5650.0,0.0,817720,synaptics inc,0,1,0,0.0,20100504,wong hing chung,120919110025190,Vice President of Operations,male,
7876.0,0.0,817720,synaptics inc,0,1,0,0.0,20100504,vena mark n,120919110025185,Vice President,male,
9221.0,0.0,817720,synaptics inc,1,1,0,0.0,20100504,tiernan thomas j,120919110025181,President and CEO,male,
33320.0,0.0,817720,synaptics inc,0,1,0,0.0,20100504,knittel russell j,120919110025157,Executive Vice President,male,
0.0,5225.0,817720,synaptics inc,1,0,0,0.0,20100504,sanquini richard l,120919110025144,,male,
586.0,0.0,817720,synaptics inc,1,0,0,0.0,20100505,buchanan jeffrey d,120919110025574,,male,
162534.0,164844.0,817720,synaptics inc,1,0,0,0.0,20100512,lee francis f,120919110027377,,male,
134534.0,168844.0,817720,synaptics inc,1,0,0,0.0,20100517,lee francis f,120919110028329,,male,
92500.0,168844.0,817720,synaptics inc,1,0,0,0.0,20100520,lee francis f,120919110029465,,male,
42422.0,96500.0,817720,synaptics inc,1,0,0,0.0,20100521,lee francis f,120919110029805,,male,
42700.0,0.0,817720,synaptics inc,1,0,0,0.0,20100527,lee francis f,120919110030973,,male,
40000.0,84844.0,817720,synaptics inc,1,0,0,0.0,20100527,lee francis f,120919110030974,,male,
5650.0,0.0,817720,synaptics inc,0,1,0,0.0,20100602,wong hing chung,120919110031682,Vice President of Operations,male,
40000.0,88844.0,817720,synaptics inc,1,0,0,0.0,20100603,lee francis f,120919110032038,,male,
27068.0,0.0,817720,synaptics inc,0,1,0,0.0,20100604,knittel russell j,120919110032268,Executive Vice President,male,
40000.0,88844.0,817720,synaptics inc,1,0,0,0.0,20100623,lee francis f,120919110035493,,male,
40000.0,88844.0,817720,synaptics inc,1,0,0,0.0,20100712,lee francis f,120919110038171,,male,34020521.0
54213.0,88844.0,817720,synaptics inc,1,0,0,0.0,20100715,lee francis f,120919110038686,,male,34020521.0
54213.0,88844.0,817720,synaptics inc,1,0,0,0.0,20100722,lee francis f,120919110039364,,male,34020521.0
7864.0,0.0,817720,synaptics inc,0,1,0,0.0,20100728,knittel russell j,120919110039935,Executive Vice President,male,34020521.0
54213.0,88844.0,817720,synaptics inc,1,0,0,0.0,20100729,lee francis f,120919110040167,,male,34020521.0
7590.0,0.0,817720,synaptics inc,0,1,0,0.0,20100804,vena mark n,120919110041187,Vice President,male,34020521.0
9739.0,0.0,817720,synaptics inc,1,1,0,0.0,20100804,tiernan thomas j,120919110041188,President and CEO,male,34020521.0
6752.0,0.0,817720,synaptics inc,0,1,0,0.0,20100804,wong hing chung,120919110041192,Vice President of Operations,male,34020521.0
12510.0,0.0,817720,synaptics inc,0,1,0,0.0,20100804,garg gopal k,120919110041195,Senior Vice President,male,34020521.0
7693.0,0.0,817720,synaptics inc,0,1,0,0.0,20100804,knittel russell j,120919110041201,Executive Vice President,male,34020521.0
391.0,0.0,817720,synaptics inc,1,0,0,0.0,20100804,buchanan jeffrey d,120919110041210,,male,34020521.0
860.0,0.0,817720,synaptics inc,0,1,0,0.0,20100805,bayless kathleen a,120919110041415,"CFO, Secretary & Treasurer",female,34020521.0
55971.0,88844.0,817720,synaptics inc,1,0,0,0.0,20100805,lee francis f,120919110041412,,male,34020521.0
6752.0,0.0,817720,synaptics inc,0,1,0,0.0,20100806,wong hing chung,120919110041630,Vice President of Operations,male,34020521.0
55971.0,88844.0,817720,synaptics inc,1,0,0,0.0,20100812,lee francis f,120919110042356,,male,34020521.0
55971.0,88844.0,817720,synaptics inc,1,0,0,0.0,20100819,lee francis f,120919110043408,,male,34020521.0
6752.0,0.0,817720,synaptics inc,0,1,0,0.0,20100825,wong hing chung,120919110043937,Vice President of Operations,male,34020521.0
6752.0,0.0,817720,synaptics inc,0,1,0,0.0,20100831,wong hing chung,120919110044644,Vice President of Operations,male,34020521.0
0.0,0.0,817720,synaptics inc,0,1,0,0.0,20101014,knittel russell j,120919110050442,Interim President and CEO,male,34543585.0
5806.0,0.0,817720,synaptics inc,1,0,0,0.0,20101021,sanquini richard l,120919110051311,,male,34543585.0
3391.0,0.0,817720,synaptics inc,1,0,0,0.0,20101027,buchanan jeffrey d,120919110051922,,male,34543585.0
6522.0,144815.0,817720,synaptics inc,1,0,0,0.0,20101027,lee francis f,120919110051923,,male,34543585.0
14250.0,0.0,817720,synaptics inc,1,0,0,0.0,20101027,whims james l,120919110051924,,male,34543585.0
6580.0,0.0,817720,synaptics inc,0,1,0,0.0,20101103,wong hing chung,120919110053016,Vice President of Operations,male,34112685.0
7304.0,0.0,817720,synaptics inc,0,1,0,0.0,20101103,vena mark n,120919110053012,Vice President,male,34112685.0
3195.0,0.0,817720,synaptics inc,1,0,0,0.0,20101104,buchanan jeffrey d,120919110053201,,male,34112685.0
57729.0,88844.0,817720,synaptics inc,1,0,0,0.0,20101108,lee francis f,120919110053695,,male,34112685.0
6580.0,0.0,817720,synaptics inc,0,1,0,0.0,20101109,wong hing chung,120919110053958,Vice President of Operations,male,34112685.0
1562.0,0.0,817720,synaptics inc,1,0,0,0.0,20101124,chan nelson c,120919110056929,,male,34112685.0
57729.0,88844.0,817720,synaptics inc,1,0,0,0.0,20101209,lee francis f,120919110059402,,male,34112685.0
