direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
0.0,0.0,89800,sherwin williams co,1,0,0,0,20100112,boland james c,8980010000001,,male,109436869.0
177.0,0.0,89800,sherwin williams co,1,0,0,0,20100112,kadien thomas g,8980010000002,,male,109436869.0
0.0,0.0,89800,sherwin williams co,1,0,0,0,20100112,kropf susan j,8980010000003,,female,109436869.0
13280.09,0.0,89800,sherwin williams co,1,0,0,0,20100112,mccullough gary e,8980010000004,,male,109436869.0
0.0,0.0,89800,sherwin williams co,1,0,0,0,20100112,mixon aaron malachi iii,8980010000005,,male,109436869.0
23408.46,340.0,89800,sherwin williams co,1,0,0,0,20100112,moll curtis e,8980010000006,,male,109436869.0
15472.0,5247.77,89800,sherwin williams co,0,1,0,0,20100203,wells robert j,8980010000007,SrVP-Corp Com & Public Affairs,male,109565728.0
62193.0,12484.59,89800,sherwin williams co,0,1,0,0,20100212,seitz thomas w,8980010000008,Sr. VP-Strat. Excell. Init.,male,109565728.0
10709.0,0.0,89800,sherwin williams co,1,0,0,0,20100218,hodnik david f,8980010000022,,male,109565728.0
3039.0,177.0,89800,sherwin williams co,1,0,0,0,20100218,kadien thomas g,8980010000023,,male,109565728.0
10459.0,0.0,89800,sherwin williams co,1,0,0,0,20100218,kropf susan j,8980010000024,,female,109565728.0
10574.0,13280.09,89800,sherwin williams co,1,0,0,0,20100218,mccullough gary e,8980010000025,,male,109565728.0
4039.0,0.0,89800,sherwin williams co,1,0,0,0,20100218,stropki john m,8980010000029,,male,109565728.0
10209.0,23748.46,89800,sherwin williams co,1,0,0,0,20100218,moll curtis e,8980010000027,,male,109565728.0
12460.9,12290.45,89800,sherwin williams co,1,0,0,0,20100218,smucker richard k,8980010000028,,male,109565728.0
13323.0,0.0,89800,sherwin williams co,1,0,0,0,20100218,boland james c,8980010000021,,male,109565728.0
33391.0,0.0,89800,sherwin williams co,1,0,0,0,20100218,mixon aaron malachi iii,8980010000026,,male,109565728.0
9609.0,0.0,89800,sherwin williams co,1,0,0,0,20100218,anton arthur f,8980010000020,,male,109565728.0
57406.8,22063.67,89800,sherwin williams co,0,1,0,0,20100218,stellato louis e,8980010000018,"Sr VP, General Counsel & Secy",male,109565728.0
69093.0,12484.59,89800,sherwin williams co,0,1,0,0,20100218,seitz thomas w,8980010000017,Sr. VP-Strat. Excell. Init.,male,109565728.0
90549.0,25574.34,89800,sherwin williams co,0,1,0,0,20100218,oberfeld steven j,8980010000016,"President, Paint Stores Group",male,109565728.0
155703.0,15367.86,89800,sherwin williams co,0,1,0,0,20100218,morikis john g,8980010000015,President & COO,male,109565728.0
59945.0,7751.75,89800,sherwin williams co,0,1,0,0,20100218,knight timothy a,8980010000014,Sr. VP - Corp. Plan. & Devel.,male,109565728.0
44846.0,29111.27,89800,sherwin williams co,0,1,0,0,20100218,hopkins thomas e,8980010000013,Sr. VP-Human Resources,male,109565728.0
120986.0,17022.07,89800,sherwin williams co,0,1,0,0,20100218,hennessy sean p,8980010000012,Sr. VP-Finance and CFO,male,109565728.0
28951.0,1288.25,89800,sherwin williams co,0,1,0,0,20100218,heath george e,8980010000011,"President, Global Finishes Grp",male,109565728.0
528504.07,45839.99,89800,sherwin williams co,1,1,0,0,20100218,connor christopher m,8980010000010,Chairman and CEO,male,109565728.0
24601.0,9508.71,89800,sherwin williams co,0,1,0,0,20100218,ault john l,8980010000009,VP-Corporate Controller,male,109565728.0
18772.0,5247.77,89800,sherwin williams co,0,1,0,0,20100218,wells robert j,8980010000019,Sr VP-Corp Com & Public Affair,male,109565728.0
63093.0,12484.59,89800,sherwin williams co,0,1,0,0,20100219,seitz thomas w,8980010000030,Sr. VP-Strat. Excell. Init.,male,109565728.0
84563.0,25574.34,89800,sherwin williams co,0,1,0,0,20100224,oberfeld steven j,8980010000038,"President, Paint Stores Group",male,109565728.0
17824.0,5247.77,89800,sherwin williams co,0,1,0,0,20100224,wells robert j,8980010000041,Sr VP-Corp Com & Public Affair,male,109565728.0
56494.8,22063.67,89800,sherwin williams co,0,1,0,0,20100224,stellato louis e,8980010000040,"Sr VP, General Counsel & Secy",male,109565728.0
54725.0,12484.59,89800,sherwin williams co,0,1,0,0,20100224,seitz thomas w,8980010000039,Sr. VP-Strat. Excell. Init.,male,109565728.0
141556.0,15367.86,89800,sherwin williams co,0,1,0,0,20100224,morikis john g,8980010000037,President & COO,male,109565728.0
22803.0,9508.71,89800,sherwin williams co,0,1,0,0,20100224,ault john l,8980010000031,VP-Corporate Controller,male,109565728.0
42308.0,29111.27,89800,sherwin williams co,0,1,0,0,20100224,hopkins thomas e,8980010000035,Sr. VP-Human Resources,male,109565728.0
113947.0,17022.07,89800,sherwin williams co,0,1,0,0,20100224,hennessy sean p,8980010000034,Sr. VP-Finance and CFO,male,109565728.0
26413.0,1288.25,89800,sherwin williams co,0,1,0,0,20100224,heath george e,8980010000033,"President, Global Finishes Grp",male,109565728.0
498547.07,45839.99,89800,sherwin williams co,1,1,0,0,20100224,connor christopher m,8980010000032,Chairman and CEO,male,109565728.0
53655.0,7751.75,89800,sherwin williams co,0,1,0,0,20100224,knight timothy a,8980010000036,Sr. VP - Corp. Plan. & Devel.,male,109565728.0
141438.0,15367.86,89800,sherwin williams co,0,1,0,0,20100225,morikis john g,8980010000042,President & COO,male,109565728.0
120318.0,17022.07,89800,sherwin williams co,0,1,0,0,20100301,hennessy sean p,8980010000043,Sr. VP-Finance and CFO,male,109565728.0
21859.0,9508.71,89800,sherwin williams co,0,1,0,0,20100302,ault john l,8980010000044,VP-Corporate Controller,male,109565728.0
142158.0,15367.86,89800,sherwin williams co,0,1,0,0,20100303,morikis john g,8980010000045,President & COO,male,109565728.0
508547.07,45839.99,89800,sherwin williams co,1,1,0,0,20100305,connor christopher m,8980010000046,Chairman and CEO,male,109565728.0
51705.0,7751.75,89800,sherwin williams co,0,1,0,0,20100308,knight timothy a,8980010000047,Sr. VP - Corp. Plan. & Devel.,male,109565728.0
94792.0,25574.34,89800,sherwin williams co,0,1,0,0,20100316,oberfeld steven j,8980010000048,"President, Paint Stores Group",male,109565728.0
518547.07,46214.45,89800,sherwin williams co,1,1,0,0,20100401,connor christopher m,8980010000049,Chairman and CEO,male,109735117.0
0.0,0.0,89800,sherwin williams co,1,0,0,0,20100407,boland james c,8980010000050,,male,109735117.0
333.0,0.0,89800,sherwin williams co,1,0,0,0,20100407,kadien thomas g,8980010000051,,male,109735117.0
0.0,0.0,89800,sherwin williams co,1,0,0,0,20100407,kropf susan j,8980010000052,,female,109735117.0
0.0,0.0,89800,sherwin williams co,1,0,0,0,20100407,mixon aaron malachi iii,8980010000053,,male,109735117.0
13663.09,0.0,89800,sherwin williams co,1,0,0,0,20100407,mccullough gary e,8980010000054,,male,109735117.0
23886.46,340.0,89800,sherwin williams co,1,0,0,0,20100407,moll curtis e,8980010000055,,male,109735117.0
0.0,0.0,89800,sherwin williams co,0,1,0,0,20100427,wells robert j,8980010000056,SrVP-Corp Com & Public Affairs,male,109735117.0
142158.0,15596.76,89800,sherwin williams co,0,1,0,0,20100428,morikis john g,8980010000057,President & COO,male,109735117.0
26413.0,1448.54,89800,sherwin williams co,0,1,0,0,20100429,heath george e,8980010000058,"President, Global Finishes Grp",male,109735117.0
0.0,0.0,89800,sherwin williams co,0,1,0,0,20100429,wells robert j,8980010000059,SrVP-Corp Com & Public Affairs,male,109735117.0
50455.0,7789.38,89800,sherwin williams co,0,1,0,0,20100504,knight timothy a,8980010000061,Sr. VP - Corp. Plan. & Devel.,male,109735117.0
47525.0,12542.38,89800,sherwin williams co,0,1,0,0,20100514,seitz thomas w,8980010000064,Sr. VP-Strat. Excell. Init.,male,109735117.0
42248.0,29405.83,89800,sherwin williams co,0,1,0,0,20100514,hopkins thomas e,8980010000063,Sr. VP-Human Resources,male,109735117.0
141198.0,15596.76,89800,sherwin williams co,0,1,0,0,20100520,morikis john g,8980010000065,President & COO,male,109735117.0
10623.0,24339.46,89800,sherwin williams co,1,0,0,0,20100609,moll curtis e,8980010000066,,male,109735117.0
528542.07,46413.19,89800,sherwin williams co,1,1,0,0,20100706,connor christopher m,8980010000067,Chairman and CEO,male,108790303.0
0.0,0.0,89800,sherwin williams co,1,0,0,0,20100707,boland james c,8980010000068,,male,108790303.0
488.0,0.0,89800,sherwin williams co,1,0,0,0,20100707,kadien thomas g,8980010000069,,male,108790303.0
0.0,0.0,89800,sherwin williams co,1,0,0,0,20100707,kropf susan j,8980010000070,,female,108790303.0
14035.09,0.0,89800,sherwin williams co,1,0,0,0,20100707,mccullough gary e,8980010000071,,male,108790303.0
0.0,0.0,89800,sherwin williams co,1,0,0,0,20100707,mixon aaron malachi iii,8980010000072,,male,108790303.0
24346.46,340.0,89800,sherwin williams co,1,0,0,0,20100707,moll curtis e,8980010000073,,male,108790303.0
0.0,0.0,89800,sherwin williams co,0,1,0,0,20100720,heath george e,8980010000074,"President, Global Finishes Grp",male,108790303.0
0.0,0.0,89800,sherwin williams co,0,1,0,0,20100729,heath george e,8980010000075,"President, Global Finishes Grp",male,108790303.0
4039.0,488.0,89800,sherwin williams co,1,0,0,0,20100730,kadien thomas g,8980010000076,,male,108790303.0
1000.0,0.0,89800,sherwin williams co,1,0,0,0,20100730,stropki john m,8980010000077,,male,108790303.0
120318.0,17328.9,89800,sherwin williams co,0,1,0,0,20100913,hennessy sean p,8980010000079,Sr. VP-Finance and CFO,male,108790303.0
33391.0,0.0,89800,sherwin williams co,1,0,0,0,20100913,mixon aaron malachi iii,8980010000078,,male,108790303.0
17824.0,5395.09,89800,sherwin williams co,0,1,0,0,20100915,wells robert j,8980010000080,SrVP-Corp Com & Public Affairs,male,108790303.0
14389.09,0.0,89800,sherwin williams co,1,0,0,0,20101004,mccullough gary e,8980010000081,,male,107934798.0
