direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
500.0,0.0,1528988,blackrock utility & infrastructure trust,1,0,0,0,20120109,cavanagh richard,120919112002781,,male,
10000.0,0.0,1528988,blackrock utility & infrastructure trust,0,0,0,1,20120124,anderson kathleen m,120919112005132,,female,
200.0,0.0,1528988,blackrock utility & infrastructure trust,0,0,0,1,20120229,mcclements kyle,120919112013783,,female,
1000.0,0.0,1528988,blackrock utility & infrastructure trust,0,0,0,1,20120327,mcclements kyle,120919112019979,,female,
5000.0,0.0,1528988,blackrock utility & infrastructure trust,0,0,0,1,20120525,shearer bob,120919112030491,,male,
1000.0,0.0,1528988,blackrock utility & infrastructure trust,1,0,0,0,20120829,robards karen p,120919112043606,,female,
500.0,0.0,1528988,blackrock utility & infrastructure trust,1,0,0,0,20120919,castellano michael j,120919112046212,,male,
500.0,0.0,1528988,blackrock utility & infrastructure trust,0,1,0,0,20130507,crothers robert,120919113024617,Vice President,male,
2148.069,0.0,1528988,blackrock utility & infrastructure trust,0,0,0,1,20131220,mcclements kyle,120919113058235,,female,
25000.0,0.0,1528988,blackrock utility & infrastructure trust,0,0,0,1,20150324,anderson kathleen m,120919115028917,,female,
