direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
,,1843608,dila capital acquisition corp,0,0,1,0,20210617,"dila capital sponsor group, llc",110465921082849,,male,
,,1843608,dila capital acquisition corp,1,1,1,0,20210617,clave eduardo,110465921082850,Chief Executive Officer,male,
,,1843608,dila capital acquisition corp,1,1,1,0,20210630,clave eduardo,110465921087540,Chief Executive Officer,male,
,,1843608,dila capital acquisition corp,0,0,1,0,20210630,"dila capital sponsor group, llc",110465921087542,,male,
,,1843608,dila capital acquisition corp,0,0,1,0,20210802,"dila capital sponsor group, llc",110465921098830,,male,
,,1843608,dila capital acquisition corp,1,1,1,0,20210802,clave eduardo,110465921098832,Chief Executive Officer,male,
