direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
,,1739566,"utz brands, inc.",0,1,0,0,20200901,sponaugle james,110465920101527,SVP HR & Personnel Development,male,
,,1739566,"utz brands, inc.",1,0,0,0,20200901,toler william douglas,110465920101579,,male,
,,1739566,"utz brands, inc.",1,0,0,0,20200901,steeneck craig d.,110465920101578,,male,
,,1739566,"utz brands, inc.",1,0,0,0,20200901,mannelly matthew,110465920101577,,male,
,,1739566,"utz brands, inc.",1,0,1,0,20200901,giordano jason k,110465920101576,,male,
,,1739566,"utz brands, inc.",1,0,0,0,20200901,fernandez antonio f.,110465920101575,,male,
,,1739566,"utz brands, inc.",1,1,1,0,20200901,deromedi roger k,110465920101574,Chairman,male,
,,1739566,"utz brands, inc.",0,1,0,0,20200901,staub todd,110465920101528,EVP & CAO,male,
,,1739566,"utz brands, inc.",0,1,0,0,20200901,schreiber mark,110465920101526,EVP & Chief Customer Officer,male,
,,1739566,"utz brands, inc.",1,1,0,0,20200901,lissette dylan,110465920101525,Chief Executive officer,male,
,,1739566,"utz brands, inc.",0,1,0,0,20200901,lawrence thomas a,110465920101524,EVP/Chief Supply Chain Officer,male,
,,1739566,"utz brands, inc.",0,1,0,0,20200901,kataria ajay,110465920101523,"EVP, Finance & Accounting",male,
,,1739566,"utz brands, inc.",0,1,0,0,20200901,devore cary,110465920101522,EVP & CFO,male,
,,1739566,"utz brands, inc.",0,1,0,0,20200901,aumen eric j,110465920101521,VP & Chief Accounting Officer,male,
,,1739566,"utz brands, inc.",0,1,0,0,20200908,staub todd,110465920103058,EVP & CAO,male,
,,1739566,"utz brands, inc.",1,0,0,0,20200914,lindeman bruce john,110465920104840,,male,
,,1739566,"utz brands, inc.",1,0,0,0,20201021,giordano jason k,110465920116882,,male,
,,1739566,"utz brands, inc.",1,1,0,0,20201021,deromedi roger k,110465920116884,Co-Executive Chairman,male,
,,1739566,"utz brands, inc.",0,0,1,0,20201021,chu chinh,110465920116883,,male,
,,1739566,"utz brands, inc.",1,0,1,0,20201021,collier creek partners llc,110465920116885,,male,
,,1739566,"utz brands, inc.",1,0,0,0,20201103,steeneck craig d.,173956620000039,,male,
,,1739566,"utz brands, inc.",0,1,0,0,20201103,sponaugle james,173956620000038,SVP HR & Personnel Development,male,
,,1739566,"utz brands, inc.",1,0,0,0,20201103,lindeman bruce john,173956620000037,,male,
,,1739566,"utz brands, inc.",1,0,0,0,20201103,fernandez antonio f.,173956620000036,,male,
,,1739566,"utz brands, inc.",1,0,0,0,20201103,choi christina,173956620000035,,female,
,,1739566,"utz brands, inc.",1,0,0,0,20201103,brown timothy,173956620000034,,male,
,,1739566,"utz brands, inc.",0,1,0,0,20201103,aumen eric j,173956620000033,VP & Chief Accounting Officer,male,
,,1739566,"utz brands, inc.",1,0,0,0,20201103,altmeyer john w,173956620000032,,male,
,,1739566,"utz brands, inc.",1,0,0,0,20201222,fernandez antonio f.,173956620000072,,male,
,,1739566,"utz brands, inc.",1,0,0,0,20201222,giordano jason k,173956620000066,,male,
,,1739566,"utz brands, inc.",0,0,1,0,20201228,"series r of um partners, llc",173956620000076,,male,
,,1739566,"utz brands, inc.",0,0,1,0,20201228,"series u of um partners, llc",173956620000077,,male,
,,1739566,"utz brands, inc.",1,0,0,0,20210115,steeneck craig d.,173956621000011,,male,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20210119,deromedi roger k,173956621000016,,male,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20210507,steeneck craig d.,173956621000068,,male,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20210507,lindeman bruce john,173956621000067,,male,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20210507,fernandez antonio f.,173956621000066,,male,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20210507,choi christina,173956621000065,,female,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20210507,brown timothy,173956621000064,,male,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20210507,altmeyer john w,173956621000063,,male,60349000.0
,,1739566,"utz brands, inc.",0,1,0,0,20210708,shea theresa robbins,173956621000121,EVP and General Counsel,female,60349000.0
,,1739566,"utz brands, inc.",0,1,0,0,20210723,sponaugle james,173956621000135,SVP HR & Personnel Development,male,60349000.0
,,1739566,"utz brands, inc.",0,1,0,0,20210723,devore cary,173956621000133,EVP & CFO,male,60349000.0
,,1739566,"utz brands, inc.",0,1,0,0,20210723,schreiber mark,173956621000134,EVP & Chief Customer Officer,male,60349000.0
,,1739566,"utz brands, inc.",0,1,0,0,20210723,staub todd,173956621000136,EVP & CAO,male,60349000.0
,,1739566,"utz brands, inc.",0,1,0,0,20210723,aumen eric j,173956621000132,VP & Chief Accounting Officer,male,60349000.0
,,1739566,"utz brands, inc.",0,1,0,0,20210818,staub todd,173956621000160,EVP & CAO,male,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20210818,brown timothy,173956621000158,,male,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20210818,altmeyer john w,173956621000159,,male,60349000.0
,,1739566,"utz brands, inc.",0,0,1,0,20210922,"series u of um partners, llc",182146921000004,,male,60349000.0
,,1739566,"utz brands, inc.",0,0,1,0,20210922,"series r of um partners, llc",182147221000004,,male,60349000.0
5179900.0,,1739566,"utz brands, inc.",0,0,1,0,20211005,"cc collier holdings, llc",110465921123339,,male,60349000.0
5179900.0,,1739566,"utz brands, inc.",0,0,1,0,20211005,chu chinh,110465921123338,,male,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20211005,giordano jason k,173956621000163,,male,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20211020,giordano jason k,173956621000166,,male,60349000.0
5127425.0,,1739566,"utz brands, inc.",0,0,1,0,20211020,"cc collier holdings, llc",110465921128204,,male,60349000.0
5127425.0,,1739566,"utz brands, inc.",0,0,1,0,20211020,chu chinh,110465921128205,,male,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20211022,giordano jason k,173956621000169,,male,60349000.0
5118097.0,,1739566,"utz brands, inc.",0,0,1,0,20211025,"cc collier holdings, llc",110465921129669,,male,60349000.0
5118097.0,,1739566,"utz brands, inc.",0,0,1,0,20211025,chu chinh,110465921129670,,male,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20211103,giordano jason k,173956621000172,,male,60349000.0
5011150.0,,1739566,"utz brands, inc.",0,0,1,0,20211103,chu chinh,110465921133922,,male,60349000.0
5011150.0,,1739566,"utz brands, inc.",0,0,1,0,20211103,"cc collier holdings, llc",110465921133921,,male,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20211115,giordano jason k,173956621000183,,male,60349000.0
5242130.0,,1739566,"utz brands, inc.",0,0,1,0,20211116,chu chinh,110465921139614,,male,60349000.0
5242130.0,,1739566,"utz brands, inc.",0,0,1,0,20211116,"cc collier holdings, llc",110465921139605,,male,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20211117,giordano jason k,173956621000185,,male,60349000.0
5185880.0,,1739566,"utz brands, inc.",0,0,1,0,20211118,chu chinh,110465921140972,,male,60349000.0
5185880.0,,1739566,"utz brands, inc.",0,0,1,0,20211118,"cc collier holdings, llc",110465921140970,,male,60349000.0
,,1739566,"utz brands, inc.",0,1,0,0,20211203,staub todd,173956621000189,EVP & CAO,male,60349000.0
,,1739566,"utz brands, inc.",1,0,0,0,20211203,brown timothy,173956621000188,,male,60349000.0
5178183.0,,1739566,"utz brands, inc.",0,0,1,0,20211210,chu chinh,110465921148776,,male,60349000.0
