direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
,,1789192,save foods inc.,1,0,0,0,20200818,goldwasser benad,149315220016171,,male,10209487.0
,,1789192,save foods inc.,1,0,0,0,20200818,perry yaakov jacob,149315220016172,,male,10209487.0
,,1789192,save foods inc.,1,0,0,0,20200818,raz-avayo vered,149315220016173,,female,10209487.0
,,1789192,save foods inc.,0,1,0,0,20200818,sztybel dan,149315220016174,Chief Executive Officer,male,10209487.0
400000.0,,1789192,save foods inc.,1,0,0,0,20200929,goldwasser benad,149315220018520,,male,10209487.0
27692.0,,1789192,save foods inc.,1,0,0,0,20220726,kalifi udi ovadia,149315222020336,,male,2876136.0
,,1789192,save foods inc.,0,1,0,0,20230331,palach david,149315223009968,Chief Executive Officer,male,7004159.0
,,1789192,save foods inc.,0,1,0,0,20230331,barda lital,149315223009966,Chief Financial Officer,female,7004159.0
,,1789192,"save foods, inc.",1,0,0,0,20231226,weiss amitay,149315223046074,,male,1466844.0
,,1789192,"save foods, inc.",0,1,0,0,20231226,palach david,149315223046072,Chief Executive Officer,male,1466844.0
,,1789192,"save foods, inc.",1,0,0,0,20231226,rosenbloom ronen,149315223046073,,male,1466844.0
,,1789192,"save foods, inc.",1,0,0,0,20231226,berenstein israel yakov,149315223046070,,male,1466844.0
,,1789192,"save foods, inc.",0,1,0,0,20231226,barda lital,149315223046069,Chief Financial Officer,female,1466844.0
,,1789192,"save foods, inc.",1,0,0,0,20231226,arbib eliahou,149315223046068,,male,1466844.0
,,1789192,"save foods, inc.",1,0,0,0,20231226,kalifi udi ovadia,149315223046071,,male,1466844.0
,,1789192,"n2off, inc.",0,1,0,0,20240919,palach david,149315224037124,Chief Executive Officer,male,4162383.0
,,1789192,"n2off, inc.",0,1,0,0,20240919,barda lital,149315224037125,Chief Financial Officer,female,4162383.0
,,1789192,"n2off, inc.",1,0,0,0,20241226,itzhaik asaf,149315224052010,,male,11408237.0
,,1789192,"n2off, inc.",1,0,0,0,20241226,weiss amitay,149315224052011,,male,11408237.0
,,1789192,"n2off, inc.",1,0,0,0,20241226,arbib eliahou,149315224052012,,male,11408237.0
,,1789192,"n2off, inc.",1,0,0,0,20241226,berenstein israel yakov,149315224052013,,male,11408237.0
,,1789192,"n2off, inc.",1,0,0,0,20241226,kalifi udi ovadia,149315224052014,,male,11408237.0
,,1789192,"n2off, inc.",1,0,0,0,20241226,rosenbloom ronen,149315224052015,,male,11408237.0
,,1789192,"n2off, inc.",1,0,0,0,20241226,sidi liat,149315224052016,,female,11408237.0
