direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20140602,layman thomas b,120919114038464,Vice President-Geoscience,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20140602,hinson mike,120919114038463,Vice President-Land,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20140602,dalton ryan,120919114038462,See Remarks,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20140602,gallagher matthew,120919114038460,See Remarks,male,
,,1594466,"parsley energy, inc.",1,0.0,0,0.0,20140602,alameddine a r,120919114038458,,male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20140602,sheffield bryan,120919114038456,See Remarks,male,
,,1594466,"parsley energy, inc.",1,0.0,0,0.0,20140602,smith david henry,120919114038454,,male,
,,1594466,"parsley energy, inc.",1,0.0,0,0.0,20140602,newcomer randolph jr.,120919114038459,,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20140602,roberts colin,120919114038466,See Remarks,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20140602,treadwell paul,120919114038469,Vice President-Operations,male,
,,1594466,"parsley energy, inc.",1,0.0,0,0.0,20140826,newcomer randolph jr.,120919114054373,,male,
,,1594466,"parsley energy, inc.",1,0.0,0,0.0,20140826,desai hemang,120919114054377,,male,
,,1594466,"parsley energy, inc.",1,0.0,0,0.0,20140826,smith david henry,120919114054376,,male,
,,1594466,"parsley energy, inc.",1,0.0,0,0.0,20140826,alameddine a r,120919114054375,,male,
,,1594466,"parsley energy, inc.",1,0.0,0,0.0,20140826,browning william,120919114054374,,male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150109,sheffield bryan,120919115003394,"Director, President and CEO",male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150116,sheffield bryan,120919115004682,"Director, President and CEO",male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150123,sheffield bryan,120919115006202,See Remarks,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150123,treadwell paul,120919115006199,Vice President - Operations,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150123,hinson mike,120919115006197,Vice President-Land,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150129,treadwell paul,120919115007471,Vice President - Operations,male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150130,sheffield bryan,120919115007879,"Director, President and CEO",male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150205,treadwell paul,120919115009816,Vice President-Operations,male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150206,sheffield bryan,120919115010356,"Director, President and CEO",male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150212,hinson mike,120919115012763,Vice President-Land,male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150213,sheffield bryan,120919115013619,See Remarks,male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150220,sheffield bryan,120919115016725,See Remarks,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150223,dalton ryan,120919115017189,See Remarks,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150223,roberts colin,120919115017190,See Remarks,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150223,treadwell paul,120919115017191,Vice President-Operations,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150223,layman thomas b,120919115017196,Vice President-Geoscience,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150223,gallagher matthew,120919115017197,VP - Chief Operating Officer,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150223,hinson mike,120919115017195,Vice President-Land,male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150227,sheffield bryan,120919115019594,"Director, President and CEO",male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150302,hinson mike,120919115020256,Vice President-Land,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150305,roberts colin,120919115022954,See Remarks,male,
,,1594466,"parsley energy, inc.",1,0.0,0,0.0,20150305,desai hemang,120919115022945,,male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150306,sheffield bryan,120919115023548,"Director, President and CEO",male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150313,sheffield bryan,120919115026071,See Remarks,male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150320,sheffield bryan,120919115028209,See Remarks,male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150327,sheffield bryan,120919115029904,See Remarks,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150327,hinson mike,120919115029905,Vice President-Land,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150403,treadwell paul,120919115032305,Vice President-Operations,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150408,treadwell paul,120919115033140,Vice President-Operations,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150408,dalton ryan,120919115033142,See Remarks,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150409,hinson mike,120919115033400,Vice President-Land,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150427,hinson mike,120919115036389,Vice President-Land,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150505,treadwell paul,120919115038884,Vice President-Operations,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150507,hinson mike,120919115039994,Vice President-Land,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150519,roberts colin,120919115044412,Vice President-General Counsel,male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150522,sheffield bryan,120919115046172,See Remarks,male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150529,sheffield bryan,120919115047989,See Remarks,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150529,hinson mike,120919115047992,Vice President-Land,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150602,layman thomas b,120919115048959,Vice President-Geoscience,male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150605,sheffield bryan,120919115050613,"Director, President and CEO",male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150611,treadwell paul,120919115052317,Vice President-Operations,male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150611,sheffield bryan,120919115052321,See Remarks,male,
,,1594466,"parsley energy, inc.",0,1.0,0,0.0,20150611,hinson mike,120919115052323,Vice President-Land,male,
,,1594466,"parsley energy, inc.",1,1.0,1,0.0,20150619,sheffield bryan,120919115055090,See Remarks,male,
,,1594466,"parsley energy, inc.",1,0.0,0,0.0,20150622,newcomer randolph jr.,120919115055388,,male,
,,1594466,"parsley energy, inc.",1,0.0,0,0.0,20150622,alameddine a r,120919115055389,,male,
,,1594466,"parsley energy, inc.",1,0.0,0,0.0,20150622,browning william,120919115055390,,male,
,,1594466,"parsley energy, inc.",1,0.0,0,0.0,20150622,desai hemang,120919115055391,,male,
