direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
,,89140,servotronics inc /de/,1.0,0.0,0.0,0.0,20100524,hedges donald w,119639510000048,,male,
315645.0,87300.18,89140,servotronics inc /de/,1.0,1.0,1.0,0.0,20100524,trbovich nicholas d dr,119639510000045,"Chairman, President, CEO",male,
16188.0,87300.18,89140,servotronics inc /de/,1.0,1.0,0.0,0.0,20100524,trbovich nicholas jr,119639510000046,Chief Operating Officer,male,
,,89140,servotronics inc /de/,1.0,0.0,0.0,0.0,20100524,duerig william h dr,119639510000047,,male,
,88457.5,89140,servotronics inc /de/,1.0,1.0,0.0,0.0,20110714,trbovich nicholas jr,119639511000071,President & COO,male,1981877.0
,,89140,servotronics inc /de/,1.0,0.0,0.0,0.0,20110714,hedges donald w,119639511000072,,male,1981877.0
,,89140,servotronics inc /de/,1.0,0.0,0.0,0.0,20110714,duerig william h dr,119639511000073,,male,1981877.0
,88457.5,89140,servotronics inc /de/,1.0,1.0,1.0,0.0,20110714,trbovich nicholas d dr,119639511000070,Chairman and CEO,male,1981877.0
43188.0,88457.5,89140,servotronics inc /de/,1.0,1.0,0.0,0.0,20111027,trbovich nicholas jr,119639511000082,President & COO,male,1981877.0
363061.0,86335.5,89140,servotronics inc /de/,1.0,1.0,1.0,0.0,20111103,trbovich nicholas d dr,119639511000086,Chairman and CEO,male,2237371.0
2000.0,4354.943,89140,servotronics inc /de/,0.0,1.0,0.0,0.0,20111115,sanfilippo salvatore,119639511000088,Vice President of Sales,male,2237371.0
22736.0,,89140,servotronics inc /de/,1.0,0.0,0.0,0.0,20120405,hedges donald w,119639512000064,,male,2083257.0
21593.0,,89140,servotronics inc /de/,1.0,0.0,0.0,0.0,20120405,duerig william h dr,119639512000065,,male,2083257.0
53188.0,88035.95,89140,servotronics inc /de/,1.0,1.0,0.0,0.0,20120426,trbovich nicholas jr,119639512000066,President & COO,male,2083257.0
385561.0,88035.95,89140,servotronics inc /de/,1.0,1.0,1.0,0.0,20120430,trbovich nicholas d dr,119639512000068,Chairman and CEO,male,2386871.0
30236.0,,89140,servotronics inc /de/,1.0,0.0,0.0,0.0,20130206,hedges donald w,119639513000001,,male,2157920.0
29093.0,,89140,servotronics inc /de/,1.0,0.0,0.0,0.0,20130206,duerig william h dr,119639513000002,,male,2157920.0
58188.0,88738.98,89140,servotronics inc /de/,1.0,0.0,0.0,0.0,20130412,trbovich nicholas jr,112720113000002,,male,2155968.0
63084.0,87476.295,89140,servotronics inc /de/,1.0,1.0,0.0,0.0,20130422,trbovich kenneth d,119639513000034,President,male,2155968.0
