direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
10000.0,0.0,724742,trinity place holdings inc.,1,0,0,0,20131212,minieri joanne,114036113045968,,female,19999998.0
0.0,0.0,724742,trinity place holdings inc.,0,1,0,0,20140311,"redwood housing partners, llc",114036114012157,President and CEO,male,19999998.0
0.0,0.0,724742,trinity place holdings inc.,0,1,0,0,20140311,"messinger, matthew",114036114012217,President and CEO,male,19999998.0
0.0,0.0,724742,trinity place holdings inc.,0,1,0,0,20140320,pyontek richard guy,114036114013718,Chief Financial Officer,male,19999998.0
4009.0,0.0,724742,trinity place holdings inc.,0,1,0,0,20150108,pyontek richard guy,114420415001396,Chief Financial Officer,male,20010855.0
0.0,0.0,724742,trinity place holdings inc.,0,1,0,0,20150115,"messinger, matthew",114420415002414,President and CEO,male,20016428.0
14700.0,0.0,724742,trinity place holdings inc.,1,0,0,0,20150116,minieri joanne,114420415002511,,female,20016428.0
3200.0,0.0,724742,trinity place holdings inc.,1,0,0,0,20150202,pattiz keith m,114420415005260,,male,20016428.0
245418.0,0.0,724742,trinity place holdings inc.,0,1,0,0,20150409,"messinger, matthew",114420415022043,President and CEO,male,20016428.0
350609.0,0.0,724742,trinity place holdings inc.,0,1,0,0,20150429,"messinger, matthew",114420415026040,President and CEO,male,20016428.0
