direct,indirect,issuer_cik,issuer_name,isDirector,isOfficer,isTenPercentOwner,isOther,date,name,accession,officerTitle,predicted_gender,total_stock
264415.0,0.0,819050,vical inc,1,1,0,0,20100106,samant vijay b,118143110001986,President & CEO,male,
59214.0,0.0,819050,vical inc,0,1,0,0,20100106,rolland alain p phd,118143110001984,"Exec VP, Product Development",male,
106141.0,0.0,819050,vical inc,0,1,0,0,20100112,rolland alain p phd,118143110002798,"Exec VP, Product Development",male,
120875.0,0.0,819050,vical inc,0,1,0,0,20100112,broadfoot jill marie,118143110002796,"Sr Vice President, CFO, Sec",female,
384415.0,0.0,819050,vical inc,1,1,0,0,20100112,samant vijay b,118143110002794,President & CEO,male,
383757.0,0.0,819050,vical inc,1,1,0,0,20100406,samant vijay b,118143110020443,President & CEO,male,
105901.0,0.0,819050,vical inc,0,1,0,0,20100406,rolland alain p phd,118143110020441,"Exec VP, Product Development",male,
105133.0,0.0,819050,vical inc,0,1,0,0,20100413,rolland alain p phd,118143110021413,"Exec VP, Product Development",male,
31250.0,0.0,819050,vical inc,1,0,0,0,20100527,merton robert c,118143110029723,,male,
32250.0,0.0,819050,vical inc,1,0,0,0,20100527,campbell robert h,118143110029725,,male,
50000.0,0.0,819050,vical inc,1,0,0,0,20100527,douglas r gordon,118143110029724,,male,
31250.0,0.0,819050,vical inc,1,0,0,0,20100527,lyons gary a,118143110029722,,male,
383099.0,0.0,819050,vical inc,1,1,0,0,20100707,samant vijay b,118143110036752,President & CEO,male,
104893.0,0.0,819050,vical inc,0,1,0,0,20100707,rolland alain p phd,118143110036751,"Exec VP, Product Development",male,
104125.0,0.0,819050,vical inc,0,1,0,0,20100712,rolland alain p phd,118143110037124,"Exec VP, Product Development",male,
103885.0,0.0,819050,vical inc,0,1,0,0,20101006,rolland alain p phd,118143110050053,"Exec VP, Product Development",male,
382442.0,0.0,819050,vical inc,1,1,0,0,20101006,samant vijay b,118143110050055,President & CEO,male,
103118.0,0.0,819050,vical inc,0,1,0,0,20101012,rolland alain p phd,118143110050509,"Exec VP, Product Development",male,
383442.0,0.0,819050,vical inc,1,1,0,0,20101201,samant vijay b,118143110058293,President & CEO,male,
384442.0,0.0,819050,vical inc,1,1,0,0,20101213,samant vijay b,118143110061219,President & CEO,male,
385442.0,0.0,819050,vical inc,1,1,0,0,20110103,samant vijay b,118143111000102,President & CEO,male,71640000.0
102877.0,0.0,819050,vical inc,0,1,0,0,20110106,rolland alain p phd,118143111002150,"Exec VP, Product Development",male,71640000.0
384785.0,0.0,819050,vical inc,1,1,0,0,20110106,samant vijay b,118143111002155,President & CEO,male,71640000.0
157727.0,0.0,819050,vical inc,0,1,0,0,20110111,rolland alain p phd,118143111003152,"Exec VP, Product Development",male,71640000.0
524263.0,0.0,819050,vical inc,1,1,0,0,20110111,samant vijay b,118143111003150,President & CEO,male,71640000.0
180875.0,0.0,819050,vical inc,0,1,0,0,20110111,broadfoot jill marie,118143111003148,"Sr Vice President, CFO, Sec",female,71640000.0
525263.0,0.0,819050,vical inc,1,1,0,0,20110120,samant vijay b,118143111004568,President & CEO,male,71640000.0
525763.0,0.0,819050,vical inc,1,1,0,0,20110125,samant vijay b,118143111005073,President & CEO,male,71640000.0
526263.0,0.0,819050,vical inc,1,1,0,0,20110204,samant vijay b,118143111007421,President & CEO,male,71640000.0
157619.0,0.0,819050,vical inc,0,1,0,0,20110406,rolland alain p phd,118143111022801,"Exec VP, Product Development",male,71640000.0
155754.0,0.0,819050,vical inc,0,1,0,0,20110412,rolland alain p phd,118143111023591,"Exec VP, Product Development",male,71640000.0
