filing_date,component,url,ownerOrg,name
2025-03-25,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1867729/000119312525062519/d921190d20f.htm#:~:text=consumer%20confidence,Technology,WeRide Inc.
2025-02-24,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1986247/000121390025016603/ea0231351-20f_parkhabio.htm#:~:text=consumer%20confidence,Industrial Applications and Services,"Park Ha Biological Technology Co., Ltd."
2025-02-12,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1434265/000155837025000846/gmab-20241231x20f.htm#:~:text=consumer%20confidence,Life Sciences,GENMAB A/S
2025-03-20,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1331284/000114036125009685/ef20038952_20f.htm#:~:text=consumer%20confidence,Energy & Transportation,"DHT Holdings, Inc."
2025-03-21,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1381640/000119312525059759/d894115d20f.htm#:~:text=consumer%20confidence,Real Estate & Construction,Melco Resorts & Entertainment LTD
2025-03-07,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1649373/000162828025011193/san-20241231.htm#:~:text=consumer%20confidence,,
2025-03-04,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1845097/000155837025002142/ambp-20241231x20f.htm#:~:text=consumer%20confidence,Manufacturing,Ardagh Metal Packaging S.A.
2025-03-20,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1839799/000183979925000022/gamb-20241231.htm#:~:text=consumer%20confidence,Trade & Services,Gambling.com Group Ltd
2025-02-21,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1648416/000164841625000027/race-20241231.htm#:~:text=consumer%20confidence,Manufacturing,Ferrari N.V.
2025-02-12,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1978527/000149315225006117/form20-f.htm#:~:text=consumer%20confidence,Energy & Transportation,Globavend Holdings Ltd
