cik,date,value,component
1088870,2001-01-01,1,environmental_domestic
1088873,2001-01-01,1,environmental_domestic
1089872,2001-01-01,1,environmental_domestic
1090070,2001-01-01,1,environmental_domestic
1090507,2001-01-01,1,environmental_domestic
1090864,2001-01-01,1,environmental_domestic
1093799,2001-01-01,1,environmental_domestic
1094286,2001-01-01,1,environmental_domestic
1096013,2001-01-01,1,environmental_domestic
1099532,2001-01-01,1,environmental_domestic
1099533,2001-01-01,1,environmental_domestic
1099534,2001-01-01,1,environmental_domestic
1099535,2001-01-01,1,environmental_domestic
1099536,2001-01-01,1,environmental_domestic
1099537,2001-01-01,1,environmental_domestic
1102995,2001-01-01,1,environmental_domestic
1106935,2001-01-01,1,environmental_domestic
1111853,2001-01-01,1,environmental_domestic
1113099,2001-01-01,1,environmental_domestic
1114872,2001-01-01,1,environmental_domestic
1114973,2001-01-01,1,environmental_domestic
1120236,2001-01-01,1,environmental_domestic
1123852,2001-01-01,1,environmental_domestic
1125845,2001-01-01,1,environmental_domestic
1923,2002-01-01,1,environmental_domestic
3673,2002-01-01,1,environmental_domestic
4164,2002-01-01,1,environmental_domestic
4187,2002-01-01,1,environmental_domestic
4285,2002-01-01,1,environmental_domestic
4904,2002-01-01,1,environmental_domestic
6571,2002-01-01,1,environmental_domestic
6845,2002-01-01,1,environmental_domestic
9342,2002-01-01,1,environmental_domestic
9466,2002-01-01,1,environmental_domestic
13372,2002-01-01,1,environmental_domestic
18647,2002-01-01,1,environmental_domestic
18808,2002-01-01,1,environmental_domestic
20947,2002-01-01,1,environmental_domestic
23426,2002-01-01,1,environmental_domestic
24545,2002-01-01,1,environmental_domestic
30305,2002-01-01,1,environmental_domestic
30371,2002-01-01,1,environmental_domestic
32604,2002-01-01,1,environmental_domestic
32878,2002-01-01,1,environmental_domestic
33213,2002-01-01,1,environmental_domestic
33656,2002-01-01,1,environmental_domestic
37748,2002-01-01,1,environmental_domestic
37996,2002-01-01,1,environmental_domestic
38009,2002-01-01,1,environmental_domestic
42228,2002-01-01,1,environmental_domestic
43704,2002-01-01,1,environmental_domestic
46916,2002-01-01,1,environmental_domestic
48732,2002-01-01,1,environmental_domestic
