filing_date,component,url,ownerOrg,name
2024-08-27,domestic,https://www.sec.gov/Archives/edgar/data/918965/000091896524000029/scsc-20240630.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,"SCANSOURCE, INC."
2025-02-25,domestic,https://www.sec.gov/Archives/edgar/data/1637757/000163775725000004/cwen-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Energy & Transportation,Clearway Energy LLC
2025-02-13,domestic,https://www.sec.gov/Archives/edgar/data/1958086/000095017025019072/clb-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Energy & Transportation,Core Laboratories Inc. /DE/
2024-11-15,domestic,https://www.sec.gov/Archives/edgar/data/1314727/000131472724000026/sono-20240928.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,Sonos Inc
2025-02-14,domestic,https://www.sec.gov/Archives/edgar/data/851310/000085131025000021/hlit-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,HARMONIC INC
2024-06-07,domestic,https://www.sec.gov/Archives/edgar/data/716314/000095017024070222/ghm-20240331.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Technology,GRAHAM CORP
2024-04-16,domestic,https://www.sec.gov/Archives/edgar/data/728385/000147793224002170/meec_10k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Industrial Applications and Services,Birchtech Corp.
2024-09-25,domestic,https://www.sec.gov/Archives/edgar/data/932021/000149315224038049/form10-k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,GLOBAL TECHNOLOGIES LTD
2025-02-20,domestic,https://www.sec.gov/Archives/edgar/data/833079/000083307925000021/mth-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Real Estate & Construction,Meritage Homes CORP
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1120914/000155837025001813/pdfs-20241231x10k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Technology,PDF SOLUTIONS INC
