"zip_code","count"
"06455","8"
"60441","8"
"10281-1008","8"
"10022-4611","8"
"60606-2607","8"
"60115","8"
"06798","8"
"11971","8"
"07508","8"
"06104","8"
"60435","8"
"95025","8"
"17043","8"
"22657","8"
"39213","8"
"98204","8"
"01864","8"
"06790","8"
"17901","8"
"78040","8"
"52722","8"
"08091","8"
"38478","8"
"53105","8"
"22032","8"
"46208","8"
"97216","8"
"00920","8"
"95949","8"
"91605","8"
"67230","8"
"93033","8"
"46342","8"
"06516","8"
"10117","8"
"80631","8"
"11367","8"
"48374","8"
"06051","8"
"07661","8"
"48306","8"
"10710","8"
"32176","8"
"34203","8"
"17552","8"
"32904","8"
"32817","8"
"11001","8"
"100017","8"
"29304","8"
"44647","8"
"01913","8"
"14086","8"
"27596","8"
"38824","8"
"06930","8"
"91331","8"
"11706","8"
"99207","8"
"44446","8"
"48847","8"
"43219-3035","8"
"77504","8"
"47025","8"
"29649","8"
"23704","8"
"43952","8"
"45215","8"
"19884","8"
"11368","8"
"95202","8"
"12804","8"
"01803-2933","8"
"33054","8"
"45431","8"
"15211","8"
"75227","8"
"12524","8"
"93534","8"
"07083-8107","8"
"48336","8"
"27520","8"
"22701","8"
"02238","8"
"46706","8"
"30233","8"
"38132","8"
"72501","8"
"81003","8"
"39503","8"
"72956","8"
"41048","8"
"44903","8"
"65714","8"
"33026","8"
"01606","8"
"90813","8"
"33815","8"
"95667","8"
"44820","8"
"60411","8"
"11207","8"
"81401","8"
"51102","8"
"85364","8"
"44012","8"
"29036","8"
"33412","8"
"10019-5490","8"
"32245-9366","8"
"75149","8"
"30317","8"
"89450","8"
"60194","8"
"02170","8"
"95608","8"
"95627","8"
"90001","8"
"10080-6116","8"
"91950","8"
"44130-3369","8"
"11414","8"
"49286","8"
"21074","8"
"04096","8"
"58801","8"
"64850","8"
"20071","8"
"52136","8"
"19025","8"
"45750-0738","8"
"32920","8"
"44111","8"
"33880","8"
"17837","8"
"33617","8"
"35222","8"
"64801","8"
"06382","8"
"14569","8"
"63090","8"
"95688","8"
"14615","8"
"90067-4310","8"
"30903","8"
"33715","8"
"92040","8"
"21108","8"
"27030","8"
"32605","8"
"99037","8"
"28658","8"
"04217","8"
"01907","8"
"02806","8"
"60452","8"
"35758","8"
"76825","8"
"90209","8"
"27371","8"
"36542","8"
"03257","8"
"90005","8"
"07641","8"
"33177","8"
"98383","8"
"83701","8"
"60645","8"
"44108","8"
"90249","8"
"11976","8"
"27415","8"
"32720","8"
"33713","8"
"64506","8"
"10310","8"
"48348","8"
"48161","8"
"40210","8"
"24212","8"
"23124","8"
"60190","8"
"99163","8"
"48642","8"
"42420","8"
"11510","8"
"12553","8"
"06795","8"
"32043","8"
"15222-2707","8"
"75223","8"
"93953","8"
"23201","8"
"98245","8"
"37931","8"
"54217","8"
"44240","8"
"70363","8"
"59911","8"
"90401-1115","8"
"10471","8"
"93908","8"
"38834","8"
"45365","8"
"02093","8"
"87124","8"
"75092","8"
"11980","8"
"92501","8"
"77316","8"
"32746-6232","8"
"76049","8"
"08026","8"
"91733","8"
"30680","8"
"18951","8"
"1001","8"
"24153","8"
"75080-2254","8"
"97477","8"
"75137","8"
"37821","8"
"76108","8"
"91205","8"
"30127","8"
"80232","8"
"33173","8"
"95240","8"
"07307","8"
"98512","8"
"44685","8"
"44310","8"
"97420","8"
"72704","8"
"43222","8"
"27599","8"
"21122","8"
"88001","8"
"21050","8"
"44221","8"
"55033","8"
"20036 5869","8"
"92124","8"
"93907","8"
"92264","8"
"98513","8"
"69101","8"
"32405","8"
"21012","8"
"91210","8"
"91377","8"
"22305","8"
"54474","8"
"71105","8"
"98272","8"
"20105","8"
"78253","8"
"04032","8"
"99801","8"
"60626","8"
"33677","8"
"95130","8"
"90008","8"
"33607-4872","8"
"57783","8"
"28216","8"
"35226","8"
"85605","8"
"45504","8"
"78210","8"
"68847","8"
"57110","8"
"29690","8"
"60064","8"
"64118","8"
"60463","8"
"22079","8"
"19390","8"
"01949","8"
"94205","8"
"10039","8"
"57501","8"
"92881","8"
"66614","8"
"67218","8"
"78602","8"
"29209","8"
"28460","8"
"80602","8"
"21075","8"
"99835","8"
"08225","8"
"32909","8"
"50317","8"
"46123","8"
"48195","8"
"32712","8"
"21742","8"
"98664","8"
"10010-6033","8"
"34229","8"
"28711","8"
"85041","8"
"02067","8"
"78251","8"
"36604","8"
"76126","8"
"49548","8"
"30265","8"
"60630","8"
"62269","8"
"62711","8"
"73109","8"
"44121","8"
"79701-5021","8"
"94111-4191","8"
"32245","8"
"28334","8"
"33881","8"
"92336","8"
"78676","8"
"32317","8"
"98367","8"
"20813","8"
"20871","8"
"GY13QL","8"
"77385","8"
"90707","8"
"77318","8"
"48185","8"
"02909","8"
"28787","8"
"92882","8"
"80202-1370","8"
"42459","8"
"55402-2456","8"
"75708","8"
"67205","8"
"75234-5736","8"
"53234-3924","8"
"97321-0210","8"
"55164-0683","8"
"75941","8"
"94039-7580","8"
"98101-3034","8"
"24068","8"
"59403-2229","8"
"57117-5000","8"
"97035-8612","8"
"12498","8"
"16664","8"
"38585","8"
"77080-2059","8"
"66603","7"
"12204","7"
"94088","7"
"07645-1523","7"
"92668","7"
"44308-1890","7"
"01863","7"
"95212","7"
"13088","7"
"77046-1173","7"
"07109","7"
"49085","7"
"30058","7"
"95695","7"
"54935","7"
"07931","7"
"83873","7"
"06155","7"
"94043-4094","7"
"98178","7"
"93454","7"
"28012","7"
"96761","7"
"02907","7"
"80250","7"
"19103-1699","7"
"02116-5034","7"
"38002","7"
"10454","7"
"30722","7"
"54208","7"
"16415","7"
"48124","7"
"61710-0001","7"
"76140","7"
"97470","7"
"30286","7"
"46142","7"
"01740","7"
"30512","7"
"76016","7"
"13326","7"
"53151","7"
"43050","7"
"94105-1301","7"
"90295","7"
"67124","7"
"78288-0227","7"
"11102","7"
"08527","7"
"53130","7"
"07060","7"
"54301","7"
"94163","7"
"97267","7"
"29210","7"
"07648","7"
"61710","7"
"07001","7"
"44503","7"
"14217","7"
"55746","7"
"60805","7"
"74008","7"
"04901","7"
"15901","7"
"48393","7"
"02254-9111","7"
"07976","7"
"08046","7"
"10165-0015","7"
"33940","7"
"03857","7"
"03105","7"
"05301","7"
"47591","7"
"29016","7"
"44203","7"
"62523","7"
"74115","7"
"27455","7"
"79109","7"
"02194","7"
"93654","7"
"53545","7"
"20853","7"
"76308","7"
"96720","7"
"03053","7"
"70006","7"
"18195","7"
"34621","7"
"55402-4115","7"
"88101","7"
"29938","7"
"02920","7"
"23139","7"
"90221","7"
"96145","7"
"33415","7"
"30824","7"
"30326-3248","7"
"78228","7"
"63040","7"
"11362","7"
"90623","7"
"07738","7"
"45440","7"
"22980","7"
"01610","7"
"29903","7"
"02137","7"
"77042-2827","7"
"34474","7"
"92803","7"
"17522","7"
"25840","7"
"28092","7"
"53086","7"
"40555","7"
"07735","7"
"03276","7"
"60542","7"
"71270","7"
"94037","7"
"32808","7"
"78266","7"
"60506","7"
"55976","7"
"20906","7"
"08101","7"
"32548","7"
"60639","7"
"35201","7"
"60563-1493","7"
"22041","7"
"33948","7"
"60659","7"
"90071-3459","7"
"22301","7"
"29640","7"
"92057","7"
"54902","7"
"68803","7"
"22560","7"
"50701","7"
"98014","7"
"98296","7"
"19014","7"
"45356","7"
"34223","7"
"02888","7"
"39502","7"
"47151","7"
"77023","7"
"32086","7"
"12801","7"
"29710","7"
"91306","7"
"33023","7"
"22306","7"
"79014","7"
"15225","7"
"06401","7"
"74063","7"
"01588","7"
"27577","7"
"35010","7"
"29379","7"
"05445","7"
"15010","7"
"10309","7"
"95819","7"
"59803","7"
"92587","7"
"70094","7"
"15210","7"
"13501","7"
"33018","7"
"34112","7"
"76015","7"
"33596","7"
"85395","7"
"77020","7"
"12590","7"
"44622","7"
"85737","7"
"23464","7"
"35150","7"
"89704","7"
"94528","7"
"76119","7"
"28144","7"
"33758","7"
"52001","7"
"30135","7"
"63080","7"
"80111-3000","7"
"19898","7"
"02149","7"
"53715","7"
"190444","7"
"46737","7"
"21213","7"
"28278","7"
"93460","7"
"48357","7"
"98401","7"
"33913","7"
"91042","7"
"55811","7"
"20006-1813","7"
"98038","7"
"21738","7"
"66604","7"
"02653","7"
"13066","7"
"11358","7"
"89413","7"
"22302","7"
"08543-5297","7"
"79120","7"
"77355","7"
"07604","7"
"27702-3221","7"
"12302","7"
"01982","7"
"11946","7"
"86004","7"
"23501-2500","7"
"92121-4204","7"
"92614-6203","7"
"32503","7"
"10001-2697","7"
"48036","7"
"47803","7"
"77066","7"
"17256","7"
"08836","7"
"45056","7"
"38305","7"
"44902","7"
"48106-0997","7"
"11694","7"
"53566","7"
"90660","7"
"51101","7"
"02359","7"
"05356","7"
"28284","7"
"32117","7"
"90280","7"
"95111","7"
"19119","7"
"13903","7"
"02540","7"
"13221","7"
"27824","7"
"54221-0666","7"
"88201","7"
"39567","7"
"85748","7"
"98277","7"
"83414","7"
"08904","7"
"08831","7"
"10594","7"
"75044","7"
"70520","7"
"55118","7"
"54915","7"
"48377-3626","7"
"85340","7"
"47904","7"
"75301-0001","7"
"75029","7"
"61554","7"
"50230","7"
"22042-4525","7"
"08893","7"
"21617-0400","7"
"83422","7"
"75020","7"
"65803","7"
"20858","7"
"10281-1010","7"
"37303","7"
"33870","7"
"60046","7"
"37407","7"
"68154-4446","7"
"73127","7"
"92706","7"
"07423","7"
"78610","7"
"82604","7"
"54220","7"
"43571","7"
"70124","7"
"02882","7"
"60094-4242","7"
"02649","7"
"89512","7"
"98346","7"
"92618-2338","7"
"37343","7"
"77566","7"
"08528","7"
"07946","7"
"65742","7"
"28562","7"
"30103-3227","7"
"19899-1347","7"
"75224","7"
"30361-6206","7"
"55077","7"
"19030","7"
"21131","7"
"22802","7"
"22407","7"
"99205","7"
"06426","7"
"07111","7"
"85203","7"
"32137","7"
"39404","7"
"19382-7956","7"
"70458","7"
"95127","7"
"100005","7"
"07757","7"
"91978","7"
"94012","7"
"39773","7"
"19129","7"
"44316-0001","7"
"05478","7"
"30052","7"
"85301","7"
"94025-7113","7"
"85747","7"
"44805","7"
"30032","7"
"85374","7"
"37921","7"
"02216","7"
"43203","7"
"78709","7"
"95382","7"
"33712","7"
"76185","7"
"30519","7"
"34668","7"
"13027","7"
"30333","7"
"63701","7"
"70605","7"
"33332","7"
"60623","7"
"93230","7"
"34987","7"
"07110","7"
"44074","7"
"94720","7"
"94547","7"
"60103","7"
"64110","7"
"49426","7"
"46350","7"
"44721","7"
"94552","7"
"37406","7"
"89501-2239","7"
"02760","7"
"91780","7"
"80443","7"
"30046","7"
"84015","7"
"76148","7"
"46237","7"
"92832","7"
"80751","7"
"50201","7"
"77807","7"
"11364","7"
"34120","7"
"19001","7"
"25401","7"
"84405","7"
"02904","7"
"21620","7"
"57042","7"
"77808","7"
"37068","7"
"53024","7"
"30549","7"
"21120","7"
"75503","7"
"95452","7"
"02905","7"
"06117","7"
"83651","7"
"89183","7"
"98642","7"
"97123","7"
"00901-1607","7"
"95350","7"
"801111","7"
"75154","7"
"60304","7"
"76002","7"
"20902","7"
"74701","7"
"48214","7"
"27539","7"
"33898","7"
"97030","7"
"96790","7"
"32566","7"
"53726","7"
"98233","7"
"33121","7"
"20212","7"
"10526","7"
"78764","7"
"32408","7"
"93448","7"
"98010","7"
"78254","7"
"08733","7"
"96744","7"
"36078","7"
"19134","7"
"55904","7"
"98015","7"
"39206","7"
"57402","7"
"68801","7"
"25312","7"
"19975","7"
"29572","7"
"91507","7"
"28502","7"
"59912","7"
"83702-5388","7"
"43607","7"
"76272","7"
"42431","7"
"68008","7"
"47129","7"
"78747","7"
"02766","7"
"21613","7"
"KY1-9001","7"
"EH1 3AN","7"
"42141-2014","7"
"54558","7"
"25303","7"
"27023","7"
"67202-2722","7"
"15626","7"
"50313","7"
"28816","7"
"19198","7"
"95853 7012","7"
"92600","7"
"60901-0003","7"
"75204-2906","7"
"49464-0302","7"
"94608-2916","7"
"15230-0717","7"
"44062-9263","7"
"91320-1799","7"
"43697","7"
"96820-0008","7"
"18915","7"
"30514","7"
"19917","7"
"146500211","7"
"38802-0709","7"
"77252-2504","7"
"27529","7"
"98101-0840","7"
"473052400","7"
"27932","7"
"72114","7"
"02790","7"
"48109","7"
"65211","7"
"63118","6"
"17105","6"
"48603","6"
"77583","6"
"46970","6"
"23260","6"
"95031","6"
"06010","6"
"37814","6"
"04005","6"
"07442","6"
"79106","6"
"99220","6"
"19102-2148","6"
"11553-9357","6"
"14150","6"
"76082","6"
"81302","6"
"93380","6"
"85261","6"
"66503","6"
"80201-0328","6"
"90213","6"
"10580-1434","6"
"29360","6"
"02164","6"
"22116","6"
"08077","6"
"07432","6"
"11356","6"
"08690","6"
"07102-4194","6"
"98004-5135","6"
"95056","6"
"70538","6"
"23456","6"
"28472","6"
"92802","6"
"60601-1994","6"
"19095","6"
"31313","6"
"62521","6"
"11432","6"
"06095-4774","6"
"02889","6"
"42001","6"
"14608","6"
"13212","6"
"32162","6"
"23602","6"
"27306","6"
"11740","6"
"83638","6"
"29020","6"
"61832","6"
"39056","6"
"60017","6"
"55402-7020","6"
"76067","6"
"29631","6"
"14626","6"
"70821","6"
"76164","6"
"24501","6"
"52803","6"
"45103","6"
"02817","6"
"17815","6"
"45237","6"
"68005","6"
"13820","6"
"36618","6"
"44056","6"
"29212","6"
"70381","6"
"45426","6"
"30655","6"
"77061","6"
"98124-1890","6"
"08221","6"
"77536","6"
"07005","6"
"46528","6"
"55386","6"
"14240","6"
"77056-4400","6"
"94402-1708","6"
"99224","6"
"35212","6"
"19027","6"
"35540","6"
"33474","6"
"11776","6"
"54130","6"
"98046","6"
"89031","6"
"05055","6"
"78418","6"
"55066","6"
"85326","6"
"27573","6"
"32159","6"
"44109","6"
"46140","6"
"10152-0002","6"
"78654","6"
"10116","6"
"78682-2244","6"
"46230","6"
"40515","6"
"83837","6"
"08215","6"
"50309-3942","6"
"73102-8260","6"
"44303","6"
"22209-2411","6"
"62233","6"
"44319","6"
"90710","6"
"35064","6"
"58124-0001","6"
"53227","6"
"15237-7010","6"
"97709","6"
"93442","6"
"52233","6"
"33860","6"
"44484","6"
"72116","6"
"30085","6"
"00927","6"
"33990","6"
"75201-7490","6"
"08810","6"
"19442","6"
"60419","6"
"52406","6"
"52353","6"
"06606","6"
"66226","6"
"19380-1478","6"
"62715","6"
"38112","6"
"84532","6"
"40965","6"
"40484","6"
"91744","6"
"12106","6"
"40475","6"
"89019","6"
"29824","6"
"74004","6"
"17061","6"
"34982","6"
"98403","6"
"67801","6"
"44481","6"
"20018","6"
"80614","6"
"04046","6"
"49441","6"
"93905","6"
"23513","6"
"02021-9128","6"
"68175-1008","6"
"47403","6"
"75236","6"
"21223","6"
"43016-5555","6"
"71730","6"
"10607","6"
"34601","6"
"89120-4048","6"
"29485","6"
"83333","6"
"37857","6"
"83680","6"
"10950","6"
"60106","6"
"54755","6"
"27216","6"
"40004","6"
"93306","6"
"19031","6"
"62801","6"
"16055","6"
"63125","6"
"22307","6"
"10706","6"
"14603","6"
"07524","6"
"32004","6"
"96768","6"
"00908","6"
"47375","6"
"64152","6"
"48160","6"
"49068","6"
"21078","6"
"48043","6"
"32304","6"
"21921","6"
"77904","6"
"54903-2566","6"
"08502","6"
"33478","6"
"83617","6"
"02919","6"
"91902","6"
"21769","6"
"95340","6"
"49635","6"
"46635","6"
"97526","6"
"89081","6"
"49017","6"
"45638","6"
"11754","6"
"40444","6"
"14852-3287","6"
"80021-2510","6"
"19464-9459","6"
"22315","6"
"04043","6"
"88031","6"
"66105-1309","6"
"11792","6"
"10567","6"
"77039","6"
"93102-1119","6"
"30540","6"
"45891","6"
"30339-8426","6"
"12210","6"
"48430","6"
"60544","6"
"12561","6"
"97440","6"
"33777","6"
"45255","6"
"49740","6"
"78245","6"
"76240","6"
"98520","6"
"30101","6"
"38157","6"
"10512","6"
"07033","6"
"41114","6"
"02777","6"
"74107","6"
"22205","6"
"46222","6"
"60121","6"
"67601","6"
"98371","6"
"11596","6"
"33420","6"
"10037","6"
"28694","6"
"77445","6"
"11751","6"
"07836","6"
"99901","6"
"91214","6"
"03824","6"
"06906","6"
"80917","6"
"0000","6"
"28288-0630","6"
"36625","6"
"19884-0141","6"
"53201-0554","6"
"44040","6"
"91750","6"
"28213","6"
"06378","6"
"30311","6"
"53711-2497","6"
"44281","6"
"30348","6"
"21054","6"
"70068","6"
"75235-1611","6"
"87114","6"
"29582","6"
"15668","6"
"20794","6"
"30542","6"
"37238","6"
"45449","6"
"34475","6"
"08859","6"
"76106","6"
"11790","6"
"45203","6"
"16146","6"
"22932","6"
"56164","6"
"37601","6"
"01532","6"
"60430","6"
"80012","6"
"77252-2521","6"
"33174","6"
"28603","6"
"95602","6"
"67002","6"
"80909","6"
"05452","6"
"01985","6"
"99507","6"
"32807","6"
"20876-4065","6"
"37419","6"
"28805","6"
"08554","6"
"55455","6"
"1022","6"
"30016","6"
"30904","6"
"93035","6"
"21619","6"
"96003","6"
"55060","6"
"74056","6"
"08226","6"
"71901","6"
"89436","6"
"42164","6"
"95054-3115","6"
"10983","6"
"11767","6"
"07834","6"
"90033","6"
"91344","6"
"75147","6"
"98671","6"
"93551","6"
"96743","6"
"98366","6"
"98605","6"
"68107","6"
"19963","6"
"28792","6"
"37024","6"
"55404","6"
"82072","6"
"32802","6"
"05661","6"
"98273","6"
"75083","6"
"98264","6"
"33685","6"
"77402","6"
"67203","6"
"36330","6"
"01901","6"
"22405","6"
"04530","6"
"35235","6"
"96791","6"
"37920","6"
"62650","6"
"73521","6"
"21163","6"
"76501","6"
"94509","6"
"71104","6"
"77076","6"
"92027","6"
"11794","6"
"01969","6"
"80452","6"
"70509","6"
"10166-3399","6"
"56156","6"
"98409","6"
"91762","6"
"11579","6"
"28732","6"
"86351","6"
"15234","6"
"84302","6"
"03055","6"
"19154-4599","6"
"85302","6"
"92082","6"
"77505","6"
"23231","6"
"14204","6"
"48221","6"
"68701","6"
"76008","6"
"95835","6"
"78201","6"
"01568","6"
"46814","6"
"60172","6"
"60649","6"
"22310","6"
"10805","6"
"12567","6"
"77022","6"
"58401","6"
"11434","6"
"78415","6"
"22153","6"
"63112","6"
"79414","6"
"19701","6"
"83860","6"
"84045","6"
"07727","6"
"05404","6"
"70125","6"
"28032","6"
"59106","6"
"60585","6"
"53213","6"
"85006","6"
"97266","6"
"37128","6"
"14222","6"
"91387","6"
"07981-1449","6"
"33705","6"
"58202","6"
"40065","6"
"81433","6"
"75027","6"
"91345","6"
"35173","6"
"02324","6"
"31204","6"
"46835","6"
"98802","6"
"74344","6"
"71753","6"
"89178","6"
"35756","6"
"85269","6"
"52245","6"
"89158","6"
"82930","6"
"20735","6"
"94521","6"
"55340","6"
"27540","6"
"49534","6"
"59716","6"
"28209-1791","6"
"30332","6"
"19945","6"
"02205","6"
"42071","6"
"91321","6"
"48201","6"
"98629","6"
"98444","6"
"55384","6"
"19953","6"
"98146","6"
"37996","6"
"77303","6"
"17015","6"
"33604","6"
"95624","6"
"79762","6"
"21220","6"
"18947","6"
"HM 11","6"
"23322","6"
"92058","6"
"46040","6"
"46034","6"
"92038","6"
"96712","6"
"28305","6"
"93427","6"
"53572","6"
"12051","6"
"81631","6"
"90304","6"
"07018","6"
"28246","6"
"98903","6"
"97140","6"
"08553","6"
"85085","6"
"01450","6"
"60102","6"
"97530","6"
"67208","6"
"89143","6"
"21093-2264","6"
"93067","6"
"37055","6"
"90064-1540","6"
"93280","6"
"11804","6"
"85277","6"
"29301","6"
"14526","6"
"20861","6"
"73110","6"
"89403","6"
"84771","6"
"91977","6"
"55429","6"
"18337","6"
"58203","6"
"53562-0994","6"
"331333","6"
"29414","6"
"21225","6"
"10156","6"
"92003","6"
"60603-5906","6"
"75001-6491","6"
"21237","6"
"37602","6"
"60448","6"
"02655","6"
"45239","6"
"44134","6"
"17754","6"
"73703","6"
"32003","6"
"58075","6"
"92227","6"
"60156","6"
"89177-7700","6"
"01538","6"
"88007","6"
"JE2 3QG","6"
"35007","6"
"M5L 1B9","6"
"45039","6"
"14031","6"
"20716","6"
"21217","6"
"94951","6"
"05677","6"
"34222","6"
"73154-0355","6"
"30067-8770","6"
"89169-0925","6"
"84332","6"
"08084","6"
"91335","6"
"91207","6"
"02885","6"
"77507","6"
"31794","6"
"98312","6"
"91024","6"
"66227","6"
"95356","6"
"22406","6"
"48162","6"
"60445","6"
"27712","6"
"94146","6"
"46527-1903","6"
"48804-0100","6"
"06810-4130","6"
"40330","6"
"74121","6"
"35807","6"
"03570","6"
"29299-0630","6"
"33716-3718","6"
"80112-5806","6"
"92101-3017","6"
"7657","6"
"15212-5858","6"
"49345-0186","6"
"98227","6"
"46581-0587","6"
"60566-7014","6"
"77059","6"
"36461","6"
"24605-0989","6"
"78229-2263","6"
"55305 1060","6"
"06263-0188","6"
"30112","6"
"20006-3434","6"
"28234","6"
"44333-3300","6"
"93637","6"
"02189","6"
"75244-6467","6"
"60030","6"
"GYI 3WF","6"
"55121-1133","6"
"59116","6"
"19143","6"
"22009","6"
"64012","6"
"40361","6"
"95039","6"
"32163","6"
"CA","6"
"83726","5"
"41012","5"
"02106","5"
"27893","5"
"10005-1101","5"
"60176","5"
"64503","5"
"14701","5"
"11111","5"
"07014","5"
"67217","5"
"28026","5"
"62705","5"
"65536","5"
"59403","5"
"67201","5"
"68197","5"
"28145","5"
"30577","5"
"75244-3705","5"
"11507","5"
"30035","5"
"84078","5"
"45840-3229","5"
"63134","5"
"02172","5"
"90801","5"
"59903","5"
"55164","5"
"06045-0151","5"
"04345","5"
"19101","5"
"49120","5"
"75024-3698","5"
"17028","5"
"77017","5"
"07102-3777","5"
"24301","5"
"30336","5"
"01464","5"
"17044","5"
"58208","5"
"53140","5"
"24115","5"
"02116-3700","5"
"10005-1400","5"
"44212","5"
"97013","5"
"10307","5"
"45502","5"
"72396","5"
"48503","5"
"94603","5"
"30224","5"
"10292-0116","5"
"76574","5"
"75901","5"
"92335","5"
"02721","5"
"77902","5"
"07640","5"
"72730","5"
"55402-4130","5"
"36191-0001","5"
"30213","5"
"10005-1343","5"
"76113","5"
"80544","5"
"55362","5"
"95842","5"
"21638","5"
"54455","5"
"87121","5"
"80307","5"
"90504","5"
"86305","5"
"46634","5"
"60515-5432","5"
"21705","5"
"43431","5"
"47240","5"
"60661-1416","5"
"92123-1826","5"
"46041","5"
"60507","5"
"61356","5"
"31604","5"
"33625","5"
"30459","5"
"07029","5"
"61254","5"
"33144","5"
"55343-9420","5"
"88030","5"
"60601-2886","5"
"21046-2289","5"
"39090","5"
"91101-7211","5"
"02158","5"
"47012","5"
"88220","5"
"81612","5"
"54451","5"
"67215","5"
"01238","5"
"60510","5"
"06281","5"
"53074","5"
"47933","5"
"12043","5"
"76707","5"
"10103-0899","5"
"60016-1267","5"
"76131","5"
"56701","5"
"79606","5"
"20706-1844","5"
"83707","5"
"63801","5"
"68105","5"
"38826","5"
"37312","5"
"33068","5"
"55101-4930","5"
"73132","5"
"07010","5"
"44026","5"
"39441","5"
"24970","5"
"92658-7500","5"
"76247","5"
"93933","5"
"84653","5"
"60084","5"
"01830","5"
"30106","5"
"49930","5"
"48854","5"
"77292","5"
"21041","5"
"24450","5"
"33394-3091","5"
"10970","5"
"93405","5"
"34207","5"
"23505","5"
"49931","5"
"12078","5"
"76086","5"
"11793","5"
"43213","5"
"13021","5"
"22209-1722","5"
"56401","5"
"30525","5"
"38181","5"
"77833","5"
"46320","5"
"77087","5"
"54957","5"
"85288","5"
"20601","5"
"73008","5"
"08882","5"
"16373","5"
"19809-3727","5"
"06812","5"
"45238","5"
"78645","5"
"19013","5"
"46235-4207","5"
"02563","5"
"98826","5"
"10080-6106","5"
"44123","5"
"43058-3500","5"
"50314","5"
"78405","5"
"46176","5"
"75001-9016","5"
"30132","5"
"23228","5"
"14853","5"
"11978","5"
"08204","5"
"01107","5"
"10577-2100","5"
"48091","5"
"02146","5"
"61103","5"
"22193","5"
"80120-4479","5"
"06830-6352","5"
"18512","5"
"45833","5"
"60901","5"
"32221","5"
"79065","5"
"46952","5"
"29118","5"
"02110-2624","5"
"95503","5"
"04412","5"
"04947","5"
"55359","5"
"02254","5"
"28739","5"
"78471","5"
"38772","5"
"12084","5"
"75265-5237","5"
"46236","5"
"29440","5"
"95852","5"
"44280","5"
"12309","5"
"33461","5"
"91784","5"
"45327","5"
"03768","5"
"10158-0006","5"
"35404","5"
"67301","5"
"61008","5"
"66636","5"
"80482","5"
"38930","5"
"11784","5"
"13502","5"
"92571","5"
"32563","5"
"94956","5"
"98050","5"
"45407","5"
"67042","5"
"77484","5"
"12144","5"
"29180","5"
"46204-3503","5"
"75605","5"
"77062","5"
"53404","5"
"61108","5"
"48081","5"
"65401","5"
"02115-3153","5"
"16601","5"
"33475","5"
"11109","5"
"03302","5"
"73155","5"
"32401","5"
"33635","5"
"16804","5"
"48025-4503","5"
"97230-1074","5"
"92407","5"
"30091-5625","5"
"19086","5"
"28398","5"
"18603","5"
"33408-2683","5"
"44114-3484","5"
"41040","5"
"97124-5839","5"
"12047","5"
"45248","5"
"95215","5"
"55744-5160","5"
"34235","5"
"64759","5"
"06614","5"
"45404","5"
"14609","5"
"55440-0010","5"
"06226","5"
"02108-4408","5"
"96766","5"
"92840","5"
"53215","5"
"93510","5"
"58421","5"
"32967","5"
"32302","5"
"07021","5"
"02166","5"
"23890","5"
"08088","5"
"28777","5"
"32744","5"
"24073","5"
"07474","5"
"48906","5"
"33204","5"
"33167","5"
"89520","5"
"72702","5"
"33785","5"
"90067-1712","5"
"02364","5"
"37024-2088","5"
"35147","5"
"481216044","5"
"30721","5"
"06023","5"
"46802-2706","5"
"50436","5"
"40285","5"
"76904","5"
"11766","5"
"70507","5"
"40701","5"
"79407","5"
"19350","5"
"04210","5"
"73154","5"
"33569","5"
"77088","5"
"07035","5"
"80234-3439","5"
"11096","5"
"76708","5"
"02747","5"
"40217","5"
"93313","5"
"11214","5"
"07009","5"
"28288-1179","5"
"29115","5"
"04092","5"
"48086-5008","5"
"10115","5"
"30355-1407","5"
"71601","5"
"33782","5"
"29566","5"
"14506","5"
"13642","5"
"75206-5140","5"
"20737","5"
"55804","5"
"82901","5"
"66071","5"
"04112-9540","5"
"66762","5"
"02331","5"
"75455","5"
"03894","5"
"39475","5"
"32244","5"
"06757","5"
"76702","5"
"78148","5"
"08755","5"
"55129","5"
"77515","5"
"50588","5"
"10580-1422","5"
"91402","5"
"24017","5"
"28201-1244","5"
"53158","5"
"11378","5"
"54912","5"
"02056","5"
"82718","5"
"94591","5"
"34986","5"
"07305","5"
"31706","5"
"19551","5"
"44637","5"
"21046-9400","5"
"38107","5"
"18301","5"
"77441","5"
"20115","5"
"30168","5"
"60108","5"
"54880","5"
"19899-8985","5"
"91313","5"
"93611","5"
"35631","5"
"17601-4299","5"
"32818","5"
"98221","5"
"46808","5"
"94564","5"
"46818","5"
"49464","5"
"06762","5"
"95380","5"
"80498","5"
"46218","5"
"70250","5"
"99516","5"
"10019-4602","5"
"36863","5"
"95991","5"
"49333","5"
"19113","5"
"07702-4321","5"
"67501","5"
"00979","5"
"15367","5"
"79105","5"
"18045","5"
"34491","5"
"44142","5"
"19116","5"
"32547","5"
"63042","5"
"01879","5"
"22030-0146","5"
"70454","5"
"10222","5"
"07522","5"
"10017-5407","5"
"97002","5"
"77301","5"
"42303","5"
"98372","5"
"11379","5"
"89142","5"
"22012","5"
"98521","5"
"30355","5"
"71302","5"
"10703","5"
"87048","5"
"91354","5"
"28613","5"
"18109","5"
"73099","5"
"45005","5"
"16507","5"
"68135","5"
"10954","5"
"18031","5"
"96707","5"
"02045","5"
"25443","5"
"18055","5"
"94533","5"
"08525","5"
"92508","5"
"53187","5"
"94565","5"
