accession_number,filename,file_date,file_type,cik
000119312503005304,d6k.htm,2003-05-15,6-K,0000845033
000095010303001330,may1603-energy_20f2002.txt,2003-05-20,20-F,0001127164
000095010303001320,may0203_20f.txt,2003-05-16,20-F,0001127163
000115697303000675,u46140e20vf.htm,2003-05-07,20-F,0001176979
000110465903013387,j2307_20f.htm,2003-06-27,20-F,0000948634
000102123103000719,b713163-20f.htm,2003-06-25,20-F,0000830261
000115697303001003,u46365e20vf.htm,2003-06-30,20-F,0001173219
000102123103000668,b711854-20f.htm,2003-06-11,20-F,0001004315
000095010303001542,jul1403_6k.htm,2003-07-16,6-K,0001127163
000095015203008094,l02886asv4.txt,2003-09-05,S-4,0000789933
000104746903038899,a2123952zex-99_1.htm,2003-12-02,EX-99.1,0001072670
000094523403000625,o11383e20fr12g.txt,2003-12-02,20FR12G,0001271131
000124482004000003,form.htm,2004-01-22,20FR12G/A,0001271131
000095015204000571,l05297asv4zaxpdfy.pdf,2004-01-28,S-4/A,0000789933
000095015204000571,l05297asv4za.htm,2004-01-28,S-4/A,0000789933
000104746904000508,a2125861zex-2.htm,2004-01-09,EX-2,0001072670
000119312504015832,d6k.htm,2004-02-06,6-K,0001045513
000124482004000007,form.htm,2004-02-25,20FR12G/A,0001271131
000124482004000005,form.htm,2004-02-18,20FR12G/A,0001271131
000110465904003153,a04-2072_120f.htm,2004-02-10,20-F,0001072670
000095014404001778,g86923e485apos.txt,2004-02-27,485APOS,0000004123
000119312504033364,d6k.htm,2004-03-03,6-K,0001159204
000095013404003645,d13667exv99.htm,2004-03-17,EX-99,0000034088
000119312504043340,d10k.htm,2004-03-16,10-K,0001051116
000094787104000764,f20f-a_031604.txt,2004-03-17,20-F/A,0001041989
000094787104000715,f20f_030904.txt,2004-03-10,20-F,0001041989
000119312504042288,d10k.htm,2004-03-15,10-K,0000030371
000089016304000141,s11-4215_def14a.txt,2004-04-21,DEF 14A,0000040730
000095015204002625,l05297bsv4zaxpdfy.pdf,2004-04-02,S-4/A,0000789933
000095015204002625,l05297bsv4za.htm,2004-04-02,S-4/A,0000789933
000095012404001515,k81930def14a.htm,2004-04-08,DEF 14A,0000037996
000115697304000560,u47439e20vf.htm,2004-04-30,20-F,0001173218
000115697304000560,u47439e20vf.htm,2004-04-30,20-F,0001173219
000102123104000267,b743930-6k.htm,2004-04-07,6-K,0000805260
000102123104000269,b743622ex14-2.htm,2004-04-07,EX-14,0000805260
000094787104001067,f20f-a_040804.txt,2004-04-09,20-F/A,0001041989
000095014404004506,g87378be485bpos.txt,2004-04-28,485BPOS,0000832359
000095015204003452,l07376csv4zaxpdfy.pdf,2004-05-03,S-4/A,0000789933
000095015204003452,l07376csv4za.htm,2004-05-03,S-4/A,0000789933
000119312504089778,d10q.htm,2004-05-17,10-Q,0001051116
000095015204003515,l07376esv4za.htm,2004-05-03,S-4/A,0000789933
000119312504083767,d10q.htm,2004-05-10,10-Q,0000030371
000095014404005027,g88494e497.txt,2004-05-07,497,0000832359
000095014404005032,g88503e497.txt,2004-05-07,497,0000832359
000095014404005033,g88504e497.txt,2004-05-07,497,0000832359
000095014404005025,g88492e497.txt,2004-05-07,497,0000832359
000095014404005026,g88493e497.txt,2004-05-07,497,0000832359
000095014404005030,g88499e497.txt,2004-05-07,497,0000832359
000095014404005028,g88495e497.txt,2004-05-07,497,0000832359
000095014404005029,g88498e497.txt,2004-05-07,497,0000832359
000095014404005031,g88502e497.txt,2004-05-07,497,0000832359
000095014404004744,g86923be485bpos.txt,2004-05-03,485BPOS,0000004123
000115697304000757,u47605e20vf.htm,2004-06-25,20-F,0001176979
000020128304000034,tlm2qresults.htm,2004-07-30,EX-1,0000201283
000115697304000922,f00814e6vk.htm,2004-08-12,6-K,0001136808
000124482004000021,report.htm,2004-08-02,20-F,0001271131
000116796604000640,tex10_7.txt,2004-08-13,EX-10.7,0001297720
000119312504135515,d10qa.htm,2004-08-09,10-Q/A,0001051116
000119312504135468,d10qa.htm,2004-08-09,10-Q/A,0000030371
000119312504135504,d10ka.htm,2004-08-09,10-K/A,0001051116
000094787104001937,f20f-a_080504.txt,2004-08-09,20-F/A,0001041989
000119312504135457,d10ka.htm,2004-08-09,10-K/A,0000030371
000119312504164972,d20f.htm,2004-09-30,20-F,0001100790
000127351104000074,form20ffinal.htm,2004-11-12,20FR12G,0001304658
000110465904036726,a04-13807_1ex1d2.htm,2004-11-18,EX-1.2,0001041989
000119312504205254,d6k.htm,2004-11-30,6-K,0001100790
000113717104001592,norske6k1214.htm,2004-12-14,6-K,0001144906
000110465904038774,a04-14466_2ex99d01.htm,2004-12-08,EX-99.01,0000081018
000110465904038771,a04-14466_1ex99d01.htm,2004-12-08,EX-99.01,0000072903
000119312504221694,dn1a.htm,2004-12-30,N-1A,0001312580
000119312504221731,dn14ae.htm,2004-12-30,N-14AE,0001312580
000089843204001052,a485apos.txt,2004-12-28,485APOS,0000004123
000095012304014727,y69139fv4.htm,2004-12-14,F-4,0001041989
000110465905003068,a05-2416_18k.htm,2005-01-28,8-K,0000072903
000110465905003069,a05-2416_28k.htm,2005-01-28,8-K,0000081018
000095015205000188,l11401asv4.htm,2005-01-12,S-4,0000789933
000119312505006746,dn14ae.htm,2005-01-14,N-14AE,0001312580
000119312505012145,d6k.htm,2005-01-26,6-K,0001100790
000095015205000830,l11886asv4za.htm,2005-02-07,S-4/A,0000789933
000119312505032953,d497.htm,2005-02-18,497,0001312580
000119312505037343,d485apos.txt,2005-02-25,485APOS,0000004123
000095012305001151,y69139a1fv4za.htm,2005-02-03,F-4/A,0001041989
000119312505052590,dpre14a.htm,2005-03-16,PRE 14A,0000073309
