accession_number,filename,file_date,file_type,cik
000123445211000190,qcom3271110q.htm,2011-04-20,10-Q,0000804328
000117337511000009,drvis1a3r.htm,2011-04-04,S-1/A,0001501489
000110465911019649,a11-9940_110q.htm,2011-04-12,10-Q,0001333822
000114420411022577,v218771_10k.htm,2011-04-15,10-K,0001130126
000119312511118399,d20f.htm,2011-04-29,20-F,0001501775
000114420411024907,v219634_485bpos.htm,2011-04-29,485BPOS,0000923184
000110465911030956,a11-13049_1ex99d1.htm,2011-05-24,EX-99.1,0000006292
000114420411030045,v222451_ex99-1.htm,2011-05-16,EX-99.1,0001396016
000095012311049944,d82315exv99w3.htm,2011-05-13,EX-99.3,0000029002
000119312511148560,d6k.htm,2011-05-24,6-K,0001501775
000095012311043897,c16299e10vq.htm,2011-05-03,10-Q,0001101169
000119312511134249,d10q.htm,2011-05-10,10-Q,0001378950
000116204411000443,plainsboron1a201105.htm,2011-05-20,N-1A,0001521268
000150148911000014,drvis1a6r.htm,2011-05-06,S-1/A,0001501489
000150148911000011,drvis1a5r.htm,2011-05-05,S-1/A,0001501489
000141581211000020,r10ka2-093010ar.htm,2011-05-20,10-K/A,0001415813
000119312511144992,d10k.htm,2011-05-19,10-K,0000072205
000114420411027275,v221552_424b4.htm,2011-05-10,424B4,0001426506
000095010311001944,dp22435_20f.htm,2011-05-20,20-F,0001342338
000114420411026973,v218878_424b4.htm,2011-05-09,424B4,0001426506
000114420411033115,v224209_485bpos.htm,2011-05-31,485BPOS,0000923184
000119312511159134,dex991.htm,2011-06-06,EX-99.1,0000072205
000119312511168611,dex991.htm,2011-06-20,EX-99.1,0000072205
000095012311058500,c18657exv99w1.htm,2011-06-13,EX-99.1,0001499506
000119312511169981,d10q.htm,2011-06-21,10-Q,0000072205
000119312511159163,d10q.htm,2011-06-06,10-Q,0000072205
000095012311058122,o70622e10vq.htm,2011-06-10,10-Q,0001397187
000095012311056537,c18375e10vk.htm,2011-06-03,10-K,0000278166
000114420411038126,v227181_20f.htm,2011-06-29,20-F,0001026785
000007995811000023,pcp2011060210k.htm,2011-06-02,10-K,0000079958
000119312511171586,d20f.htm,2011-06-23,20-F,0001158967
000095012311063819,y91150a2exv10w19.htm,2011-07-05,EX-10.19,0000767884
000095012311063819,y91150a2exv10w18.htm,2011-07-05,EX-10.18,0000767884
000095012311063819,y91150a2exv10w16.htm,2011-07-05,EX-10.16,0000767884
000095012311063819,y91150a2exv10w20.htm,2011-07-05,EX-10.20,0000767884
000114420411041203,v227786_ex10-52.htm,2011-07-20,EX-10.52,0001490930
000095012311063819,y91150a2exv10w17.htm,2011-07-05,EX-10.17,0000767884
000139388311000019,dhx10q2011q2.htm,2011-07-26,10-Q,0001393883
000139388311000019,dhx10qq22011final.pdf,2011-07-26,10-Q,0001393883
000116204411000606,plainsboron1aa201107.htm,2011-07-13,N-1A/A,0001521268
000123445211000292,qcom6261110q.htm,2011-07-20,10-Q,0000804328
000141581211000026,r10ka3-093010ar.htm,2011-07-13,10-K/A,0001415813
000110465911038658,a11-14156_110q.htm,2011-07-12,10-Q,0001333822
000119312511179749,d20f.htm,2011-07-01,20-F,0000202467
000095012311077175,c21493exv99w1.htm,2011-08-15,EX-99.1,0001499506
000114420411047332,v232176_ex99-1.htm,2011-08-15,EX-99.1,0001396016
000114420411047430,v232101_10q.htm,2011-08-15,10-Q,0001161550
000095012311079946,c21880exv99w1.htm,2011-08-25,EX-99.1,0001499506
000102660811000129,acme_10q63011.htm,2011-08-05,10-Q,0000002098
000119312511221330,dex993.htm,2011-08-12,EX-99.3,0000029002
000095012311075285,c19049e10vq.htm,2011-08-10,10-Q,0001101169
000110465911042555,a11-23414_1ex10d1.htm,2011-08-02,EX-10.1,0001063665
000007995811000039,pcp2011070310-q.htm,2011-08-12,10-Q,0000079958
000095012311081048,y91150a5exv10w16.htm,2011-08-29,EX-10.16,0000767884
000095012311081048,y91150a5exv10w19.htm,2011-08-29,EX-10.19,0000767884
000121465911002812,s818110s1.htm,2011-08-19,S-1,0001472601
000095012311081048,y91150a5exv10w18.htm,2011-08-29,EX-10.18,0000767884
000095012311081048,y91150a5exv10w20.htm,2011-08-29,EX-10.20,0000767884
000095012311081048,y91150a5exv10w17.htm,2011-08-29,EX-10.17,0000767884
000119312511216906,d10q.htm,2011-08-10,10-Q,0001378950
000119312511233431,d10k.htm,2011-08-26,10-K,0000039648
000101376211002557,ex109.htm,2011-09-23,EX-10.9,0001417139
000101376211002557,ex106.htm,2011-09-23,EX-10.6,0001417139
000095012311083597,o71936e10vq.htm,2011-09-09,10-Q,0001397187
000095012311085032,y91150a6exv10w16.htm,2011-09-16,EX-10.16,0000767884
000135448811003320,ssie_10k.htm,2011-09-12,10-K,0001407268
000153018511000001,atvrocknreg.htm,2011-09-19,S-1,0001530185
000152153611000297,q1100172_s1-airtouch.htm,2011-09-29,S-1,0001403720
000114420411052660,v234573_485apos.htm,2011-09-13,485APOS,0000923184
000114420411053272,v234870_485apos.htm,2011-09-15,485APOS,0000923184
000095012311090127,z91150a7exv10w19.htm,2011-10-14,EX-10.19,0000767884
000095012311090127,z91150a7exv10w18.htm,2011-10-14,EX-10.18,0000767884
000095012311090127,z91150a7exv10w20.htm,2011-10-14,EX-10.20,0000767884
000095012311090127,z91150a7exv10w16.htm,2011-10-14,EX-10.16,0000767884
000095012311090127,z91150a7exv10w17.htm,2011-10-14,EX-10.17,0000767884
000121465911003549,s1020110s1a.htm,2011-10-25,S-1/A,0001472601
000116204411000955,plainsn1aa201109.htm,2011-10-06,N-1A/A,0001521268
000128408411000040,form10k-4q2011.htm,2011-10-26,10-K,0000717954
000095012311091655,y93120sv4.htm,2011-10-25,S-4,0000927419
000095012311091655,y93120sv4.htm,2011-10-25,S-4,0001043179
000095012311091655,y93120sv4.htm,2011-10-25,S-4,0000927417
000095012311091655,y93120sv4.htm,2011-10-25,S-4,0001533102
000095012311091655,y93120sv4.htm,2011-10-25,S-4,0001533103
000095012311091655,y93120sv4.htm,2011-10-25,S-4,0001533104
000119312511321613,d260671dex991.htm,2011-11-25,EX-99.1,0001499506
000102660811000171,acme_10q93011.htm,2011-11-07,10-Q,0000002098
000095012311096489,c24024e10vq.htm,2011-11-08,10-Q,0001101169
000007995811000048,pcp2011100210-q.htm,2011-11-10,10-Q,0000079958
000139388311000030,dhx10q2011q3.htm,2011-11-02,10-Q,0001393883
000139388311000030,dhx10q2011q3final.pdf,2011-11-02,10-Q,0001393883
000121465911003998,a1117110424b3.htm,2011-11-17,424B3,0001472601
000119312511302836,d225540d10q.htm,2011-11-09,10-Q,0001378950
000153018511000003,atvrockns1a.htm,2011-11-08,S-1/A,0001530185
000119312511298687,d236224d10q.htm,2011-11-07,10-Q,0001349436
000128408411000042,form10ka-4q2011.htm,2011-11-01,10-K/A,0000717954
000152153611000477,q1100262_s1a-airtouch.htm,2011-11-29,S-1/A,0001403720
000104746911009659,a2206366z10-k.htm,2011-11-17,10-K,0000858655
000119312511303176,d253931d424b5.htm,2011-11-09,424B5,0001101169
000114420411067398,v241648_485bpos.htm,2011-11-29,485BPOS,0000923184
000104746911009728,a2206476z10-k.htm,2011-11-22,10-K,0001333822
000119312511311116,d254427d485apos.htm,2011-11-14,485APOS,0000915802
000119312511309609,d248076dex102.htm,2011-11-14,EX-10.2,0001534504
000119312511324594,d259852df3asr.htm,2011-11-29,F-3ASR,0001381640
000119312511325143,d262456dex991.htm,2011-11-30,EX-99.1,0001381640
000119312511326722,d248821d10q.htm,2011-12-01,10-Q,0001397187
000095012311103490,z91150a9exv10w20.htm,2011-12-19,EX-10.20,0000767884
000095012311103490,z91150a9exv10w16.htm,2011-12-19,EX-10.16,0000767884
000153018511000006,atvrocknamd.htm,2011-12-05,S-1/A,0001530185
000119312511338241,d242285d10k.htm,2011-12-12,10-K,0000854398
000152153611000481,q1100275_424b3-airtouch.htm,2011-12-01,424B3,0001403720
000119312511346617,d240750d10k.htm,2011-12-20,10-K,0001423221
000119312511331182,d261117d424b3.htm,2011-12-06,424B3,0001381640
000095012311103259,y93120a2e424b3.htm,2011-12-16,424B3,0000927419
000095012311103259,y93120a2e424b3.htm,2011-12-16,424B3,0001043179
000095012311103259,y93120a2e424b3.htm,2011-12-16,424B3,0000927417
000095012311103259,y93120a2e424b3.htm,2011-12-16,424B3,0001533102
000095012311103259,y93120a2e424b3.htm,2011-12-16,424B3,0001533103
000095012311103259,y93120a2e424b3.htm,2011-12-16,424B3,0001533104
000095012311101943,e93120asv4za.htm,2011-12-05,S-4/A,0000927419
000095012311101943,e93120asv4za.htm,2011-12-05,S-4/A,0001043179
000095012311101943,e93120asv4za.htm,2011-12-05,S-4/A,0000927417
000095012311101943,e93120asv4za.htm,2011-12-05,S-4/A,0001533102
000095012311101943,e93120asv4za.htm,2011-12-05,S-4/A,0001533103
000095012311101943,e93120asv4za.htm,2011-12-05,S-4/A,0001533104
000118811212000086,ex10-27.htm,2012-01-12,EX-10.27,0001141788
000119312512009414,d281487dex105.htm,2012-01-11,EX-10.5,0001077183
000110465912005045,a12-2726_48k.htm,2012-01-30,8-K,0001052045
000095012312001221,z91150b5exv10w20.htm,2012-01-25,EX-10.20,0000767884
000095012312000849,z91150b4exv10w20.htm,2012-01-17,EX-10.20,0000767884
000095012312000849,z91150b4exv10w16.htm,2012-01-17,EX-10.16,0000767884
000095012312001221,z91150b5exv10w16.htm,2012-01-25,EX-10.16,0000767884
000153018512000001,atvrocknreg.htm,2012-01-05,S-1/A,0001530185
000103883812000003,k093011.htm,2012-01-13,10-K,0001093430
000119312512029515,d254427d485bpos.htm,2012-01-30,485BPOS,0000915802
000104746912000230,a2206840zf-1.htm,2012-01-18,F-1,0001538908
000119312512038890,d244198dex1037.htm,2012-02-03,EX-10.37,0001534287
000119312512036556,d294882dex102.htm,2012-02-02,EX-10.2,0001456016
000119312512089349,d263815d10k.htm,2012-02-29,10-K,0001405287
000007995812000007,pcp2012010110-q.htm,2012-02-10,10-Q,0000079958
000135007112000020,atvrrega.htm,2012-02-29,S-1/A,0001530185
000143774912001595,bwld_10k-122511.htm,2012-02-21,10-K,0001062449
000119312512062138,d286860d10k.htm,2012-02-15,10-K,0001101169
000139388312000011,dhx10k2011.htm,2012-02-03,10-K,0001393883
000139388312000011,dhx10k2011finalwithexhibits.pdf,2012-02-03,10-K,0001393883
000119312512065537,d264437dex13.htm,2012-02-16,EX-13,0000075488
000119312512065537,d264437dex13.htm,2012-02-16,EX-13,0001004980
000110465912014371,a12-1108_110k.htm,2012-02-29,10-K,0001115836
000119312512072327,d248076dex102.htm,2012-02-22,EX-10.2,0001534504
000104746912001585,a2207419zf-1a.htm,2012-02-27,F-1/A,0001538908
000114420412012244,v304407_ex99-2.htm,2012-03-01,EX-99.2,0001026785
000119312512090662,d310262dex991.htm,2012-03-01,EX-99.1,0001499506
000114420412014657,v305236_10k.htm,2012-03-14,10-K,0001002390
000146929912000070,airtouchform10k123111.htm,2012-03-21,10-K,0001403720
000153018512000004,atvrocknamnd.htm,2012-03-09,S-1/A,0001530185
000119312512126444,d277556d10k.htm,2012-03-22,10-K,0001397187
000143774912002376,babw_10k-123111.htm,2012-03-15,10-K,0001113809
000114420412016924,v304980_10k.htm,2012-03-23,10-K,0001426506
000119312512132332,d267736d10k.htm,2012-03-26,10-K,0001378950
000104746912002034,a2207595z10-k.htm,2012-03-02,10-K,0001130713
000104746912002169,a2207627z10-k.htm,2012-03-06,10-K,0001052045
000119312512143817,d326468d10k.htm,2012-03-30,10-K,0000927417
000119312512132343,d318181df1.htm,2012-03-26,F-1,0001545391
000104746912002620,a2207419zf-1a.htm,2012-03-14,F-1/A,0001538908
000104746912003289,a2207419zf-1a.htm,2012-03-26,F-1/A,0001538908
000104746912003302,a2207969zs-4.htm,2012-03-27,S-4,0001052045
000104746912003302,a2207969zs-4.htm,2012-03-27,S-4,0001446771
000104746912003302,a2207969zs-4.htm,2012-03-27,S-4,0001446772
000104746912003302,a2207969zs-4.htm,2012-03-27,S-4,0001446774
000104746912003302,a2207969zs-4.htm,2012-03-27,S-4,0001446775
000104746912003302,a2207969zs-4.htm,2012-03-27,S-4,0001446776
000104746912003302,a2207969zs-4.htm,2012-03-27,S-4,0001446777
000104746912003302,a2207969zs-4.htm,2012-03-27,S-4,0001446778
000104746912003302,a2207969zs-4.htm,2012-03-27,S-4,0001446779
000104746912003302,a2207969zs-4.htm,2012-03-27,S-4,0001446780
000104746912003302,a2207969zs-4.htm,2012-03-27,S-4,0001446781
000104746912003302,a2207969zs-4.htm,2012-03-27,S-4,0001446782
000104746912003302,a2207969zs-4.htm,2012-03-27,S-4,0001446795
000104746912003302,a2207969zs-4.htm,2012-03-27,S-4,0001447596
000119312512194448,d343579d6k.htm,2012-04-30,6-K,0000829365
000139388312000025,dhx10q2012q1.htm,2012-04-25,10-Q,0001393883
000139388312000025,dhx10q2012q1finalwithexhibit.pdf,2012-04-25,10-Q,0001393883
000135448812001890,ssie_10k.htm,2012-04-16,10-K,0001407268
000153018512000006,atvs1a.htm,2012-04-26,S-1/A,0001530185
000119312512196563,d264335d10k.htm,2012-04-30,10-K,0000914537
000121465912001737,s413120s1.htm,2012-04-19,S-1,0001472601
000114420412023897,v310216_s1.htm,2012-04-26,S-1,0001426506
000114420412023895,v310215_s1.htm,2012-04-26,S-1,0001426506
000119312512147131,d328959d20f.htm,2012-04-03,20-F,0001499494
000110465912026121,a12-6709_220f.htm,2012-04-18,20-F,0001501775
000119312512192530,d318181df1a.htm,2012-04-30,F-1/A,0001545391
000119312512169612,d305012d20f.htm,2012-04-19,20-F,0001381640
000104746912003815,a2207419zf-1a.htm,2012-04-03,F-1/A,0001538908
000104746912004371,a2207419zf-1a.htm,2012-04-17,F-1/A,0001538908
000104746912004304,a2207419zf-1a.htm,2012-04-16,F-1/A,0001538908
000104746912004535,a2207419zf-1a.htm,2012-04-20,F-1/A,0001538908
000104746912004101,a2207419zf-1a.htm,2012-04-10,F-1/A,0001538908
000104746912004652,a2207419zf-1a.htm,2012-04-24,F-1/A,0001538908
000114420412024435,v310000_485bpos.htm,2012-04-27,485BPOS,0000923184
000104746912004852,a2209068zs-4a.htm,2012-04-27,S-4/A,0001052045
000104746912004852,a2209068zs-4a.htm,2012-04-27,S-4/A,0001446771
000104746912004852,a2209068zs-4a.htm,2012-04-27,S-4/A,0001446772
000104746912004852,a2209068zs-4a.htm,2012-04-27,S-4/A,0001446774
000104746912004852,a2209068zs-4a.htm,2012-04-27,S-4/A,0001446775
000104746912004852,a2209068zs-4a.htm,2012-04-27,S-4/A,0001446776
000104746912004852,a2209068zs-4a.htm,2012-04-27,S-4/A,0001446777
000104746912004852,a2209068zs-4a.htm,2012-04-27,S-4/A,0001446778
000104746912004852,a2209068zs-4a.htm,2012-04-27,S-4/A,0001446779
000104746912004852,a2209068zs-4a.htm,2012-04-27,S-4/A,0001446780
000104746912004852,a2209068zs-4a.htm,2012-04-27,S-4/A,0001446781
000104746912004852,a2209068zs-4a.htm,2012-04-27,S-4/A,0001446782
000104746912004852,a2209068zs-4a.htm,2012-04-27,S-4/A,0001446795
000104746912004852,a2209068zs-4a.htm,2012-04-27,S-4/A,0001447596
000114420412031922,v314468_ex10-20.htm,2012-05-25,EX-10.20,0000842722
000119312512219395,d333085d10q.htm,2012-05-09,10-Q,0001378950
000153018512000007,atvregstamd.htm,2012-05-18,S-1/A,0001530185
000007995812000015,pcp2012053110k.htm,2012-05-31,10-K,0000079958
000114420412031412,v314090_424b3.htm,2012-05-23,424B3,0001426506
000114420412031415,v314095_424b3.htm,2012-05-23,424B3,0001426506
000114420412029378,v313157_424b4.htm,2012-05-15,424B4,0001426506
000114420412025136,v308212_20f.htm,2012-05-01,20-F,0001342338
000119312512238662,d318181df1a.htm,2012-05-18,F-1/A,0001545391
000119312512279306,d370783dex991.htm,2012-06-22,EX-99.1,0001499506
000119312512261786,d363113dex101.htm,2012-06-06,EX-10.1,0001014507
000119312512261786,d363113dex102.htm,2012-06-06,EX-10.2,0001014507
000119312512262708,d336449d10q.htm,2012-06-07,10-Q,0001397187
000135007112000078,prospectus.htm,2012-06-18,424B3,0001530185
000135007112000072,atvregstmtamd.htm,2012-06-04,S-1/A,0001530185
000114420412037346,v316328_20f.htm,2012-06-29,20-F,0001026785
000119312512266959,d359236d10k.htm,2012-06-12,10-K,0000278166
000119312512288509,d231018d20f.htm,2012-06-29,20-F,0000202467
000121465912002818,t621121s1a1.htm,2012-06-26,S-1/A,0001472601
000119312512286847,d230781d20f.htm,2012-06-28,20-F,0001158967
000119312512300938,d379734dex101.htm,2012-07-12,EX-10.1,0001014507
000119312512300938,d379734dex102.htm,2012-07-12,EX-10.2,0001014507
000104746912007491,a2210338zex-10_10.htm,2012-07-27,EX-10.10,0001552275
000104746912007491,a2210338zex-10_11.htm,2012-07-27,EX-10.11,0001552275
000139388312000037,dhx10q2012q2.htm,2012-07-25,10-Q,0001393883
000118811212002274,t74163_10k.htm,2012-07-27,10-K,0001452872
000095012312009795,c64870a7exv10w72.htm,2012-07-02,EX-10.72,0001532288
000121465912002920,a627120424b3.htm,2012-07-02,424B3,0001472601
000095012312009795,c64870a7exv10w71.htm,2012-07-02,EX-10.71,0001532288
000139388312000037,dhx10q2012q2finalwithexhibit.pdf,2012-07-25,10-Q,0001393883
000119312512372719,d403608dex991.htm,2012-08-29,EX-99.1,0001499506
000102660812000105,acu_10q63012.htm,2012-08-14,10-Q,0000002098
000072958012000020,bel10-q.htm,2012-08-06,10-Q,0000729580
000007995812000026,pcp2012070110-q.htm,2012-08-08,10-Q,0000079958
000119312512341104,d354959d10q.htm,2012-08-07,10-Q,0001378950
000119312512367510,d353853d10k.htm,2012-08-24,10-K,0000039648
000110465912055224,a12-13776_110q.htm,2012-08-07,10-Q,0001052045
000119312512371742,d401601d485bpos.htm,2012-08-28,485BPOS,0000915802
000119312512405852,d416231dex1065.htm,2012-09-27,EX-10.65,0000827809
000104746912008769,a2210892zex-10_10.htm,2012-09-10,EX-10.10,0001552275
000104746912008769,a2210892zex-10_11.htm,2012-09-10,EX-10.11,0001552275
000119312512383973,d391957d10q.htm,2012-09-07,10-Q,0001397187
000119312512405852,d416231dex1064.htm,2012-09-27,EX-10.64,0000827809
000119312512405337,d402968dex1010.htm,2012-09-27,EX-10.10,0001439210
000119312512394077,d248076dex1024.htm,2012-09-17,EX-10.24,0001534504
000119312512405337,d402968ds1.htm,2012-09-27,S-1,0001439210
000139388312000048,dhx10q2012q3.htm,2012-10-26,10-Q,0001393883
000139388312000048,dhx10q2012q3final.pdf,2012-10-26,10-Q,0001393883
000135007112000113,atvrk.htm,2012-10-15,10-K,0001530185
000110465912071035,a12-19315_110q.htm,2012-10-25,10-Q,0001130713
000128408412000040,form10k-4q2012.htm,2012-10-24,10-K,0000717954
000119312512418172,d391477dncsr.htm,2012-10-09,N-CSR,0001100663
000119312512484968,d446349dex991.htm,2012-11-29,EX-99.1,0000072205
000119312512486435,d446537dex991.htm,2012-11-30,EX-99.1,0001499506
000119312512450381,d435369d6k.htm,2012-11-05,6-K,0000829365
000114036112048429,ex10_13.htm,2012-11-21,EX-10.13,0001416265
000114036112048429,ex10_13.htm,2012-11-21,EX-10.13,0001542574
000119312512463439,d418886dex1016.htm,2012-11-09,EX-10.16,0000831547
000119312512483800,d408905d10q.htm,2012-11-28,10-Q,0000072205
000007995812000033,pcp2012093010-q.htm,2012-11-09,10-Q,0000079958
000119312512454669,d399044d10q.htm,2012-11-06,10-Q,0001378950
000110465912077953,a12-19946_110q.htm,2012-11-14,10-Q,0001052045
000104746912010621,a2211833z10-k.htm,2012-11-15,10-K,0000858655
000119312512444375,d402968ds1a.htm,2012-11-01,S-1/A,0001439210
000119312512477317,d402968ds1a.htm,2012-11-20,S-1/A,0001439210
000095012312013960,filename10.htm,2012-12-21,EX-10.10,0001269021
000119312512516441,d458078dex104.htm,2012-12-27,EX-10.4,0001452168
000119312512493901,d447413dex102.htm,2012-12-06,EX-10.2,0001452168
000119312512489363,d447417dex102.htm,2012-12-03,EX-10.2,0001452168
000119312512492935,d423946d10q.htm,2012-12-06,10-Q,0001397187
000116204412001306,plains485bpos201212.htm,2012-12-21,485BPOS,0001521268
000144530512003890,nx-20121031x10k.htm,2012-12-31,10-K,0001423221
000119312512498608,d448765dex991.htm,2012-12-11,EX-99.1,0001062579
000119312513024923,d474930d6k.htm,2013-01-28,6-K,0000829365
000114036113003353,ex10_3.htm,2013-01-28,EX-10.3,0001416265
000114036113003353,ex10_3.htm,2013-01-28,EX-10.3,0001542574
000095012313000329,filename3.htm,2013-01-22,EX-10.7,0001389002
000110465913006243,a13-3976_1ex99.htm,2013-01-31,EX-99,0001052045
000119312513004124,d458781ds3asr.htm,2013-01-07,S-3ASR,0001397187
000119312513004125,d458783d424b3.htm,2013-01-07,424B3,0001397187
000103883813000013,k093012.htm,2013-01-15,10-K,0001093430
000119312513020381,d402968ds1a.htm,2013-01-23,S-1/A,0001439210
000149315213000210,ex10-15.htm,2013-02-08,EX-10.15,0001559754
000149315213000210,ex10-14.htm,2013-02-08,EX-10.14,0001559754
000119312513072752,d490769dex991.htm,2013-02-25,EX-99.1,0001499506
000119312513055807,d450382dex107.htm,2013-02-13,EX-10.7,0001389002
000095012313001103,filename8.htm,2013-02-15,EX-10.37,0001534287
000156203913000011,a09-2012ex107csta2.htm,2013-02-08,EX-10.7,0001562039
000156203913000011,a09-2012ex105csta2.htm,2013-02-08,EX-10.5,0001562039
000110465913014120,a13-3975_110k.htm,2013-02-26,10-K,0001405287
000007995813000006,pcp2012123010-q.htm,2013-02-08,10-Q,0000079958
000139388313000008,dhx10k2012finalwithexhibits.pdf,2013-02-04,10-K,0001393883
000139388313000008,dhx10k2012.htm,2013-02-04,10-K,0001393883
000143774913002150,bww_10k-123012.htm,2013-02-28,10-K,0001062449
000104746913001400,a2212820z10-k.htm,2013-02-21,10-K,0001130713
000119312513061639,d456373d10k.htm,2013-02-15,10-K,0001101169
000111583613000002,oeh-20121231x10k.htm,2013-02-26,10-K,0001115836
000114420413009287,v334917_485apos.htm,2013-02-14,485APOS,0000923184
000121390013001226,f8k032013ex10iii_magnegas.htm,2013-03-21,EX-10.3,0001353487
000095012313001492,filename3.htm,2013-03-05,EX-10.23,0001169652
000114420413013543,v336441_10k.htm,2013-03-07,10-K,0001002390
000113708313000007,llen10q3-2013.htm,2013-03-11,10-Q,0001137083
000119312513118393,d475380d10k.htm,2013-03-21,10-K,0001397187
000143774913002868,babw_10k-122912.htm,2013-03-14,10-K,0001113809
000119312513124321,d444392d10k.htm,2013-03-25,10-K,0001378950
000092741713000006,polymergroup-12292012x10k.htm,2013-03-28,10-K,0000927417
000104746913002142,a2213117z10-k.htm,2013-03-04,10-K,0001052045
000103883813000079,pre14a.htm,2013-03-11,PRE 14A,0001093430
000103883813000115,def14a.htm,2013-03-22,DEF 14A,0001093430
000091205713000074,filename1.htm,2013-03-18,DRS,0001570774
000110465913024165,a12-28093_1s4.htm,2013-03-25,S-4,0001052045
000110465913024165,a12-28093_1s4.htm,2013-03-25,S-4,0001446771
000110465913024165,a12-28093_1s4.htm,2013-03-25,S-4,0001446772
000110465913024165,a12-28093_1s4.htm,2013-03-25,S-4,0001446774
000110465913024165,a12-28093_1s4.htm,2013-03-25,S-4,0001446775
000110465913024165,a12-28093_1s4.htm,2013-03-25,S-4,0001446776
000110465913024165,a12-28093_1s4.htm,2013-03-25,S-4,0001446777
000110465913024165,a12-28093_1s4.htm,2013-03-25,S-4,0001446778
000110465913024165,a12-28093_1s4.htm,2013-03-25,S-4,0001446779
000110465913024165,a12-28093_1s4.htm,2013-03-25,S-4,0001446780
000110465913024165,a12-28093_1s4.htm,2013-03-25,S-4,0001446781
000110465913024165,a12-28093_1s4.htm,2013-03-25,S-4,0001446782
000110465913024165,a12-28093_1s4.htm,2013-03-25,S-4,0001446795
000110465913024165,a12-28093_1s4.htm,2013-03-25,S-4,0001447596
000106299313001827,exhibit10-8.htm,2013-04-11,EX-10.8,0001492151
000119312513151010,d419074dex1023.htm,2013-04-11,EX-10.23,0001169652
000156203913000024,a12-2012ex107a4.htm,2013-04-04,EX-10.7,0001562039
000119312513134977,d442100dex1037.htm,2013-04-01,EX-10.37,0001534287
000129281413000858,bbdpr1q13_6k.htm,2013-04-22,6-K,0001160330
000119312513148318,d442100dex1037.htm,2013-04-10,EX-10.37,0001534287
000119312513173379,d523592d10q.htm,2013-04-25,10-Q,0000072205
000119312513153305,d436765dex1010.htm,2013-04-12,EX-10.10,0001269021
000139388313000018,dhx10q2013q1.htm,2013-04-23,10-Q,0001393883
000156203913000024,a12-2012ex105a4.htm,2013-04-04,EX-10.5,0001562039
000114420413019146,v339642_posam.htm,2013-04-01,POS AM,0001426506
000139388313000018,dhx10q2013q1finalwexhibits.pdf,2013-04-23,10-Q,0001393883
000114420413019150,v339643_posam.htm,2013-04-01,POS AM,0001426506
000110465913032734,a13-8354_110q.htm,2013-04-25,10-Q,0001130713
000135448813002012,fnrg_10k.htm,2013-04-16,10-K,0001407268
000118811213000909,t76032_10k.htm,2013-04-01,10-K,0001452872
000119312513138339,d511833d10k.htm,2013-04-02,10-K,0000072205
000114420413019117,v336853_10k.htm,2013-04-01,10-K,0001426506
000129281413000938,bbdbook1q13_6k.htm,2013-04-30,6-K,0001160330
000129281413000672,xnyform20f_2012.htm,2013-04-03,20-F,0001499494
000114420413024864,v339709_20f.htm,2013-04-30,20-F,0001342338
000119312513159811,d480016d20f.htm,2013-04-18,20-F,0001381640
000110465913030522,a12-28093_1424b3.htm,2013-04-18,424B3,0001052045
000110465913030522,a12-28093_1424b3.htm,2013-04-18,424B3,0001446771
000110465913030522,a12-28093_1424b3.htm,2013-04-18,424B3,0001446772
000110465913030522,a12-28093_1424b3.htm,2013-04-18,424B3,0001446774
000110465913030522,a12-28093_1424b3.htm,2013-04-18,424B3,0001446775
000110465913030522,a12-28093_1424b3.htm,2013-04-18,424B3,0001446776
000110465913030522,a12-28093_1424b3.htm,2013-04-18,424B3,0001446777
000110465913030522,a12-28093_1424b3.htm,2013-04-18,424B3,0001446778
000110465913030522,a12-28093_1424b3.htm,2013-04-18,424B3,0001446779
000110465913030522,a12-28093_1424b3.htm,2013-04-18,424B3,0001446780
000110465913030522,a12-28093_1424b3.htm,2013-04-18,424B3,0001446781
000110465913030522,a12-28093_1424b3.htm,2013-04-18,424B3,0001446782
000110465913030522,a12-28093_1424b3.htm,2013-04-18,424B3,0001446795
000110465913030522,a12-28093_1424b3.htm,2013-04-18,424B3,0001447596
000110465913029727,a12-28093_1s4a.htm,2013-04-16,S-4/A,0001052045
000110465913029727,a12-28093_1s4a.htm,2013-04-16,S-4/A,0001446771
000110465913029727,a12-28093_1s4a.htm,2013-04-16,S-4/A,0001446772
000110465913029727,a12-28093_1s4a.htm,2013-04-16,S-4/A,0001446774
000110465913029727,a12-28093_1s4a.htm,2013-04-16,S-4/A,0001446775
000110465913029727,a12-28093_1s4a.htm,2013-04-16,S-4/A,0001446776
000110465913029727,a12-28093_1s4a.htm,2013-04-16,S-4/A,0001446777
000110465913029727,a12-28093_1s4a.htm,2013-04-16,S-4/A,0001446778
000110465913029727,a12-28093_1s4a.htm,2013-04-16,S-4/A,0001446779
000110465913029727,a12-28093_1s4a.htm,2013-04-16,S-4/A,0001446780
000110465913029727,a12-28093_1s4a.htm,2013-04-16,S-4/A,0001446781
000110465913029727,a12-28093_1s4a.htm,2013-04-16,S-4/A,0001446782
000110465913029727,a12-28093_1s4a.htm,2013-04-16,S-4/A,0001446795
000110465913029727,a12-28093_1s4a.htm,2013-04-16,S-4/A,0001447596
000104746913004981,a2214706zs-4.htm,2013-04-26,S-4,0000898777
000104746913004981,a2214706zs-4.htm,2013-04-26,S-4,0001570774
