accession_number,filename,file_date,file_type,cik
000149315224041776,formf-1.htm,2024-10-21,F-1,0001595353
000121390024111255,ea0225324-424b3_saverone.htm,2024-12-20,424B3,0001894693
000110465924053498,tm2412788d1_s3.htm,2024-04-29,S-3ASR,0001679049
000177225324000020,q22024flexpr.htm,2024-08-14,EX-99.1,0001772253
000121390024065937,ea0210789-424b3_saverone.htm,2024-08-07,424B3,0001894693
000149315224050139,form424b5.htm,2024-12-16,424B5,0001866030
000114036124036640,ef20031282_6k.htm,2024-08-09,6-K,0001296484
000128987724000030,sfl6k-march312024form6xkdo.htm,2024-05-28,6-K,0001289877
000177225324000018,q12024flexpr.htm,2024-05-23,EX-99.1,0001772253
000121390024094599,ea0219925-f1a1_icecure.htm,2024-11-05,F-1/A,0001584371
000148393424000025,stng-20231231.htm,2024-03-22,20-F,0001483934
000110465924073783,tm2415359d4_ex99-3.htm,2024-06-21,EX-99.3,0001369241
000149315224039197,form424b5.htm,2024-10-02,424B5,0001866030
000121390024083478,ea0203318-02.htm,2024-10-01,POS AM,0001875091
000121390024074545,ea0211728-f3_canfite.htm,2024-08-30,F-3,0001536196
000121390024087803,ea0217448-f1_icecure.htm,2024-10-15,F-1,0001584371
000121390024095643,ea0220453-f1a2_icecure.htm,2024-11-08,F-1/A,0001584371
000198773124000014,wti-20240630.htm,2024-08-13,10-Q,0001987731
000162828024049332,scq320246-k.htm,2024-11-27,6-K,0001794846
000139834424011448,fp0088609-1_ncsr.htm,2024-06-07,N-CSR,0001003632
000121390024030451,ea0203321-posam_neurosense.htm,2024-04-04,POS AM,0001875091
000121390024070237,ea0211530-424b5_neurosense.htm,2024-08-16,424B5,0001875091
000119312524118756,d761258d20f.htm,2024-04-29,20-F,0001328919
000155837024006399,wttr-20240331x10q.htm,2024-05-01,10-Q,0001693256
000117891324002748,zk2431902.htm,2024-08-23,F-3,0001534248
000095017024021342,aesi-20231231.htm,2024-02-27,10-K,0001984060
000155837024010428,asc-20240630x6k.htm,2024-07-31,6-K,0001577437
000162828024011260,atco-20231231.htm,2024-03-14,20-F,0001794846
000091957424006269,d11528458_ex99-1.htm,2024-11-12,EX-99.1,0001772253
000162828024022684,atlascorpq120246-k.htm,2024-05-10,6-K,0001794846
000165589124000037,q32024report.pdf,2024-11-07,EX-99.1,0001655891
000117891324002769,zk2431918.htm,2024-08-26,424B5,0001574565
000121390024032578,ea0203721-424b5_neurosense.htm,2024-04-12,424B5,0001875091
000159653224000368,anet-20240930.htm,2024-11-08,10-Q,0001596532
000139834424009063,fp0087616-1_ncsr.htm,2024-05-09,N-CSR,0001627853
000117891324002812,zk2431936.htm,2024-08-27,POS AM,0001801834
000121390024041428,ea0205677-f1a2_wearable.htm,2024-05-10,F-1/A,0001887673
000121390024081873,ea0214917-424b5_actelis.htm,2024-09-25,424B5,0001141284
000117891324003325,zk2432143.htm,2024-10-16,424B5,0001801834
000145493824000157,outbrain-20240630.htm,2024-08-08,10-Q,0001454938
000162828024036286,atlascorpq220246-k.htm,2024-08-09,6-K,0001794846
000128987724000052,sfl-q3financialsform6xkdoc.htm,2024-11-07,6-K,0001289877
000155837024014529,asc-20240930x6k.htm,2024-11-06,6-K,0001577437
000117891324001355,zk2431306.htm,2024-04-17,424B4,0001801834
000110465924029397,dac-20231231x20f.htm,2024-02-29,20-F,0001369241
000114576524000006,c765-20240331x10q.htm,2024-05-14,10-Q,0001145765
000101376224001331,ea0209982-f1_saverone.htm,2024-07-26,F-1,0001894693
000155837024010486,wttr-20240630x10q.htm,2024-07-31,10-Q,0001693256
000187278924000006,embc-20231231.htm,2024-02-09,10-Q,0001872789
000149315224045726,form10-q.htm,2024-11-14,10-Q,0001326706
000162828024022569,tnk6-kq1x24.htm,2024-05-10,6-K,0001419945
000128987724000042,sfl-20240630.htm,2024-08-21,6-K,0001289877
000149315224022218,form424b5.htm,2024-05-31,424B5,0001433607
000145493824000058,obars2023.pdf,2024-04-26,ARS,0001454938
000121390024064178,ea0210377-424b5_steakhold.htm,2024-08-01,424B5,0001828098
000121390024106549,ea0223580-f1_saverone.htm,2024-12-06,F-1,0001894693
000088847124000013,c471-20240630x10q.htm,2024-08-13,10-Q,0000888471
000187278924000019,embc-20240331.htm,2024-05-09,10-Q,0001872789
000139834424014249,fp0088814-3_ncsrs.htm,2024-08-09,N-CSRS,0001506488
000121390024079519,ea0214776-424b5_reeauto.htm,2024-09-17,424B5,0001843588
000121390024034984,ea020433001ex99-4_ilearn.htm,2024-04-22,EX-99.4,0001835972
000121390024025552,ea0202488-posam_saverone.htm,2024-03-25,POS AM,0001894693
000162828024049331,atlascorpq320246-k.htm,2024-11-27,6-K,0001794846
000119312524211141,d846278dex993.htm,2024-08-30,EX-99.3,0001876581
000145493824000024,outbrain-20231231.htm,2024-03-08,10-K,0001454938
000117891324001173,zk2431107.htm,2024-04-01,424B5,0001498403
000117891324000788,zk2431075.htm,2024-03-01,F-1,0001801834
000117891324001312,zk2431283.htm,2024-04-15,F-1/A,0001801834
000149315224046041,formf-3.htm,2024-11-14,F-3,0001595353
000144554624001966,dali_ncsr.htm,2024-03-11,N-CSR,0001552740
000121390024114101,ea0224114-f1a1_hubcyber.htm,2024-12-31,F-1/A,0001905660
000121390024030835,ea0203149-posam_canfite.htm,2024-04-05,POS AM,0001536196
000187278924000028,embc-20240630.htm,2024-08-09,10-Q,0001872789
000144554624001970,etf7_ncsr.htm,2024-03-11,N-CSR,0001561785
000121390024078599,ea0213431-f1_hubcyber.htm,2024-09-13,F-1,0001905660
000149315224020125,form10-q.htm,2024-05-16,10-Q,0001096275
000198773124000016,wti-20240930.htm,2024-11-13,10-Q,0001987731
000139834424014242,fp0088813-3_ncsrs.htm,2024-08-09,N-CSRS,0001400897
000121390024103766,ea0223074-425_scisparc.htm,2024-11-29,425,0001611746
000091957424005703,d11438968_f3-asr.htm,2024-10-02,F-3ASR,0001772253
000121390024074542,ea0212361-posam_canfite.htm,2024-08-30,POS AM,0001536196
000162828024034319,tnk6-kq2x24.htm,2024-08-02,6-K,0001419945
000114576524000014,c765-20240930x10q.htm,2024-11-13,10-Q,0001145765
000114036124015921,ef20015302_20f.htm,2024-03-28,20-F,0001481241
000095015724000400,sblk-20231231.htm,2024-03-13,20-F,0001386716
000114036124033061,ny20032299x1_f3.htm,2024-07-12,F-3,0001448397
000121390024074538,ea0212645-424b5_canfite.htm,2024-08-30,424B5,0001536196
000114036124016974,ny20025418x1_posam.htm,2024-04-01,POS AM,0001912847
000088847124000015,c471-20240930x10q.htm,2024-11-13,10-Q,0000888471
000110465924087463,eco-20240630xex99d2.htm,2024-08-09,EX-99.2,0001964954
000110465924080059,sek-20240630x6k.htm,2024-07-16,6-K,0000352960
000141994524000010,tnk6-kq3x24.htm,2024-11-01,6-K,0001419945
000121390024037798,ea0204848-20f_silynxcom.htm,2024-04-30,20-F,0001976443
000114036124036451,ef20031068_ex99-2.htm,2024-08-09,EX-99.2,0001448397
000149315224032148,form10-q.htm,2024-08-14,10-Q,0001789192
000089992324000026,mygn-20240331.htm,2024-05-08,10-Q,0000899923
000114576524000010,c765-20240630x10q.htm,2024-08-13,10-Q,0001145765
000149315224045105,form10-q.htm,2024-11-13,10-Q,0001096275
000146891024000009,c910-20240331x10q.htm,2024-05-14,10-Q,0001468910
000182072124000011,arry-20231231.htm,2024-02-28,10-K,0001820721
000149315224031589,form10-q.htm,2024-08-13,10-Q,0001096275
000143774924036313,znog20241122_s3.htm,2024-11-27,S-3,0001131312
000144554624001974,etf5_ncsr.htm,2024-03-11,N-CSR,0001549548
000114036124016527,ef20015320_20f.htm,2024-03-29,20-F,0001296484
000155837024011806,apre-20240630x10q.htm,2024-08-12,10-Q,0001781983
000103089424000003,cls20231231prfs.htm,2024-01-30,EX-99.1,0001030894
000095017024103735,mei-20240727.htm,2024-09-05,10-Q,0000065270
000121390024024842,ea0201883-posam_parazero.htm,2024-03-21,POS AM,0001916241
000121390024018620,ea0200914-424b5_reeauto.htm,2024-02-29,424B5,0001843588
000119312524094635,d708015d20f.htm,2024-04-12,20-F,0001876581
000121390024101629,ea0222133-424b3_neuro.htm,2024-11-22,424B3,0001875091
000185781624000124,gct-20240331.htm,2024-05-09,10-Q,0001857816
000162363224000661,fctiii1748-form.htm,2024-05-29,N-CSR,0001411674
000117891324000993,zk2431136.htm,2024-03-20,20-F,0000897322
000124342924000052,mt-20240630.htm,2024-08-02,6-K,0001243429
000155837024014767,apre-20240930x10q.htm,2024-11-07,10-Q,0001781983
000141057824000314,audc-20231231x20f.htm,2024-03-27,20-F,0001086434
000114036124034326,ef20031107_6k.htm,2024-07-26,6-K,0001481241
000121390024019577,ea0201123-424b5_reeauto.htm,2024-03-04,424B5,0001843588
000121390024108444,ea0224621-424b3_neuro.htm,2024-12-12,424B3,0001875091
000095017024057817,frog-20240331.htm,2024-05-10,10-Q,0001800667
000149315224045890,form10-q.htm,2024-11-14,10-Q,0001789192
000121390024037717,ea0204561-20f_xtlbiopharma.htm,2024-04-30,20-F,0001023549
000114036124036475,ny20031870x2_ex99-3.htm,2024-08-09,EX-99.3,0001503584
000121390024067989,ea0210792-10q_moringa.htm,2024-08-13,10-Q,0001835416
