filing_date,count,component
2014-08-31,77,domestic
2014-09-30,59,domestic
2014-10-31,88,domestic
2014-11-30,71,domestic
2014-12-31,54,domestic
2015-01-31,57,domestic
2015-02-28,91,domestic
2015-03-31,79,domestic
2015-04-30,78,domestic
2015-05-31,85,domestic
2015-06-30,62,domestic
2015-07-31,73,domestic
2015-08-31,70,domestic
2015-09-30,66,domestic
2015-10-31,104,domestic
2015-11-30,97,domestic
2015-12-31,58,domestic
2016-01-31,70,domestic
2016-02-29,99,domestic
2016-03-31,74,domestic
2016-04-30,74,domestic
2016-05-31,105,domestic
2016-06-30,46,domestic
2016-07-31,76,domestic
2016-08-31,102,domestic
2016-09-30,49,domestic
2016-10-31,65,domestic
2016-11-30,109,domestic
2016-12-31,64,domestic
2017-01-31,88,domestic
2017-02-28,77,domestic
2017-03-31,66,domestic
2017-04-30,64,domestic
2017-05-31,83,domestic
2017-06-30,63,domestic
2017-07-31,72,domestic
2017-08-31,92,domestic
2017-09-30,54,domestic
2017-10-31,76,domestic
2017-11-30,85,domestic
2017-12-31,64,domestic
2018-01-31,68,domestic
2018-02-28,83,domestic
2018-03-31,66,domestic
2018-04-30,55,domestic
2018-05-31,82,domestic
2018-06-30,65,domestic
2018-07-31,68,domestic
2018-08-31,76,domestic
2018-09-30,55,domestic
2018-10-31,64,domestic
2018-11-30,103,domestic
2018-12-31,61,domestic
2019-01-31,62,domestic
2019-02-28,76,domestic
2019-03-31,54,domestic
2019-04-30,75,domestic
2019-05-31,87,domestic
2019-06-30,68,domestic
2019-07-31,78,domestic
2019-08-31,85,domestic
2019-09-30,61,domestic
2019-10-31,83,domestic
2019-11-30,86,domestic
2019-12-31,64,domestic
2020-01-31,67,domestic
2020-02-29,77,domestic
2020-03-31,67,domestic
2020-04-30,96,domestic
2020-05-31,122,domestic
2020-06-30,61,domestic
2020-07-31,102,domestic
2020-08-31,137,domestic
2020-09-30,78,domestic
2020-10-31,121,domestic
2020-11-30,122,domestic
2020-12-31,96,domestic
2021-01-31,112,domestic
2021-02-28,157,domestic
2021-03-31,146,domestic
2021-04-30,126,domestic
2021-05-31,134,domestic
2021-06-30,116,domestic
2021-07-31,130,domestic
2021-08-31,133,domestic
2021-09-30,90,domestic
2021-10-31,106,domestic
2021-11-30,130,domestic
2021-12-31,119,domestic
2022-01-31,77,domestic
2022-02-28,112,domestic
2022-03-31,110,domestic
2022-04-30,99,domestic
2022-05-31,114,domestic
2022-06-30,91,domestic
2022-07-31,86,domestic
2022-08-31,159,domestic
2022-09-30,96,domestic
2022-10-31,103,domestic
2022-11-30,158,domestic
2022-12-31,110,domestic
2023-01-31,137,domestic
2023-02-28,163,domestic
2023-03-31,140,domestic
2023-04-30,102,domestic
2023-05-31,174,domestic
2023-06-30,106,domestic
2023-07-31,103,domestic
2023-08-31,192,domestic
2023-09-30,76,domestic
2023-10-31,129,domestic
2023-11-30,180,domestic
2023-12-31,87,domestic
2024-01-31,143,domestic
2024-02-29,151,domestic
2024-03-31,98,domestic
2024-04-30,117,domestic
2024-05-31,165,domestic
2024-06-30,88,domestic
2024-07-31,107,domestic
2024-08-31,155,domestic
2024-09-30,78,domestic
2024-10-31,115,domestic
2024-11-30,175,domestic
2024-12-31,83,domestic
2025-01-31,108,domestic
2025-02-28,146,domestic
2025-03-31,97,domestic
2001-01-31,1,international
2001-02-28,6,international
2001-03-31,0,international
2001-04-30,7,international
2001-05-31,7,international
2001-06-30,2,international
2001-07-31,3,international
2001-08-31,11,international
2001-09-30,3,international
2001-10-31,7,international
2001-11-30,10,international
2001-12-31,4,international
2002-01-31,1,international
2002-02-28,14,international
