filing_date,component,url,ownerOrg,name
2025-03-13,outsourcing-international,https://www.sec.gov/Archives/edgar/data/1651625/000155837025002855/aciu-20241231x20f.htm#:~:text=we%20rely%20on%20third%20party&text=we%20engage%20third%20party,Life Sciences,AC Immune SA
2025-03-11,outsourcing-international,https://www.sec.gov/Archives/edgar/data/1781446/000121390025022437/ea0233167-20f_gauzy.htm#:~:text=we%20rely%20on%20third%20party&text=we%20engage%20third%20party,Manufacturing,Gauzy Ltd.
2025-03-12,outsourcing-international,https://www.sec.gov/Archives/edgar/data/1565025/000129281425000831/abevform20f_2024.htm#:~:text=we%20rely%20on%20third%20party&text=we%20engage%20third%20party,Manufacturing,AMBEV S.A.
2025-03-20,outsourcing-international,https://www.sec.gov/Archives/edgar/data/1709626/000095017025042709/ncna-20241231.htm#:~:text=we%20rely%20on%20third%20party&text=we%20engage%20third%20party,Life Sciences,NuCana plc
2025-03-06,outsourcing-international,https://www.sec.gov/Archives/edgar/data/1849853/000095017025034633/stvn-20241231.htm#:~:text=we%20rely%20on%20third%20party&text=we%20engage%20third%20party,Industrial Applications and Services,Stevanato Group S.p.A.
2025-03-14,outsourcing-international,https://www.sec.gov/Archives/edgar/data/1627281/000095017025039038/clls-20241231.htm#:~:text=we%20rely%20on%20third%20party&text=we%20engage%20third%20party,Life Sciences,Cellectis S.A.
2025-03-25,outsourcing-international,https://www.sec.gov/Archives/edgar/data/1723690/000119312525061847/d930276d20f.htm#:~:text=we%20rely%20on%20third%20party&text=we%20engage%20third%20party,Technology,Bilibili Inc.
2025-03-24,outsourcing-international,https://www.sec.gov/Archives/edgar/data/1956827/000195682725000010/abvx-20241231.htm#:~:text=we%20rely%20on%20third%20party&text=we%20engage%20third%20party,Life Sciences,Abivax S.A.
2025-03-25,outsourcing-international,https://www.sec.gov/Archives/edgar/data/1741530/000141057825000441/qfin-20241231x20f.htm#:~:text=we%20rely%20on%20third%20party&text=we%20engage%20third%20party,Finance,"Qifu Technology, Inc."
2025-03-12,outsourcing-international,https://www.sec.gov/Archives/edgar/data/1668717/000119312525052976/d899194d20f.htm#:~:text=we%20rely%20on%20third%20party&text=we%20engage%20third%20party,Manufacturing,Anheuser-Busch InBev SA/NV
2025-02-25,outsourcing-international,https://www.sec.gov/Archives/edgar/data/1333141/000110465925016784/fms-20241231x20f.htm#:~:text=we%20rely%20on%20third%20party&text=we%20engage%20third%20party,Industrial Applications and Services,Fresenius Medical Care AG
2025-02-24,outsourcing-international,https://www.sec.gov/Archives/edgar/data/2007191/000114036125005562/ef20038762_20f.htm#:~:text=we%20rely%20on%20third%20party&text=we%20engage%20third%20party,Life Sciences,Telix Pharmaceuticals Ltd
2025-03-05,outsourcing-international,https://www.sec.gov/Archives/edgar/data/937966/000093796625000009/asml-20241231.htm#:~:text=we%20rely%20on%20third%20party&text=we%20engage%20third%20party,Technology,ASML HOLDING NV
